StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:09:05,153,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
0,1371,1363,1345,1464,1463,185,175,225,0,255
1,1365,1352,1347,1464,1464,1000,175,1000,75,145
2,1365,1352,1347,1464,1464,1000,175,1000,75,145
3,1350,1337,1350,1466,1464,1000,0,1000,175,30
4,1350,1337,1350,1466,1464,1000,0,1000,175,30
5,1350,1323,1350,1466,1465,1000,165,1000,70,330
6,1338,1323,1350,1466,1465,1000,165,1000,70,330
7,1338,1313,1352,1466,1465,1000,165,1000,170,120
8,1330,1313,1352,1466,1465,1000,165,1000,170,120
9,1330,1313,1352,1466,1465,1000,165,1000,170,320
10,1327,1305,1352,1466,1465,1000,165,1000,170,320
11,1327,1305,1352,1466,1465,1000,165,1000,170,320
12,1327,1300,1353,1465,1464,405,270,1000,275,215
13,1327,1300,1353,1465,1464,405,270,1000,275,215
14,1326,1295,1354,1465,1464,1000,170,1000,175,210
15,1326,1295,1354,1465,1464,1000,170,1000,175,210
16,1326,1293,1354,1466,1463,410,65,1000,280,310
17,1326,1293,1354,1466,1463,410,65,1000,280,310
18,1326,1293,1354,1466,1464,0,165,1000,75,310
19,1328,1292,1354,1466,1464,0,165,1000,75,310
20,1328,1292,1354,1466,1464,0,165,1000,75,310
21,1328,1293,1354,1466,1465,400,165,0,70,310
22,1328,1293,1354,1466,1465,400,165,0,70,310
23,1329,1293,1355,1466,1465,0,165,575,170,205
24,1329,1293,1355,1466,1465,0,165,575,170,205
25,1332,1295,1355,1466,1465,0,165,0,170,305
26,1332,1295,1355,1466,1465,0,165,0,170,305
27,1333,1299,1355,1466,1465,0,165,0,170,305
28,1333,1299,1355,1466,1465,0,165,0,170,305
29,1333,1299,1355,1467,1465,0,60,0,170,305
30,1334,1302,1355,1467,1465,0,60,0,170,305
31,1334,1302,1355,1467,1465,0,60,0,170,305
32,1336,1305,1355,1466,1464,0,165,0,275,305
33,1336,1305,1355,1466,1464,0,165,0,275,305
34,1337,1308,1354,1466,1465,0,165,0,70,310
35,1337,1308,1354,1466,1465,0,165,0,70,310
36,1339,1311,1355,1467,1465,0,60,0,170,205
37,1339,1311,1355,1467,1465,0,60,0,170,205
38,1340,1316,1354,1466,1465,0,165,0,170,310
39,1340,1316,1354,1466,1465,0,165,0,170,310
40,1340,1316,1354,1466,1465,0,165,0,170,205
41,1342,1319,1355,1466,1465,0,165,0,170,205
42,1342,1319,1355,1466,1465,0,165,0,170,305
43,1342,1322,1355,1466,1465,330,165,0,170,305
44,1342,1322,1355,1466,1465,330,165,0,170,305
45,1343,1325,1355,1466,1465,0,165,0,170,305
46,1343,1325,1355,1466,1465,0,165,0,170,305
47,1343,1329,1355,1467,1466,0,60,0,65,305
48,1345,1329,1355,1467,1466,0,60,0,65,305
49,1345,1329,1355,1467,1466,315,165,0,165,305
50,1345,1332,1355,1466,1466,315,165,0,165,305
51,1345,1332,1355,1466,1466,315,165,0,165,305
52,1346,1335,1355,1467,1466,0,60,0,165,305
53,1346,1335,1355,1467,1466,0,60,0,165,305
54,1346,1337,1355,1466,1466,310,165,0,165,305
55,1346,1337,1355,1466,1466,310,165,0,165,305
56,1347,1339,1356,1466,1466,0,165,0,165,200
57,1347,1339,1356,1466,1466,0,165,0,165,200
58,1347,1339,1355,1466,1465,0,165,0,170,305
59,1349,1340,1355,1466,1465,0,165,0,170,305
60,1349,1340,1355,1466,1465,0,170,0,65,305
61,1350,1341,1355,1465,1466,0,170,0,65,305
62,1350,1341,1355,1465,1466,0,65,0,165,305
63,1352,1343,1355,1466,1466,0,65,0,165,305
64,1352,1343,1355,1466,1466,0,65,0,165,305
65,1354,1344,1355,1466,1466,0,165,0,165,305
66,1354,1344,1355,1466,1466,0,165,0,165,305
67,1355,1345,1356,1466,1465,0,165,0,170,200
68,1355,1345,1356,1466,1465,0,165,0,170,200
69,1355,1345,1356,1466,1466,0,165,315,65,300
70,1357,1345,1356,1466,1466,0,165,315,65,300
71,1357,1345,1356,1466,1465,0,165,0,170,300
72,1358,1346,1356,1466,1465,0,165,0,170,300
73,1358,1346,1356,1466,1465,0,165,0,170,300
74,1359,1347,1356,1465,1466,0,170,0,65,300
75,1359,1347,1356,1465,1466,0,170,0,65,300
76,1361,1347,1356,1465,1465,0,170,305,170,300
77,1361,1347,1356,1465,1465,0,170,305,170,300
78,1361,1347,1357,1466,1465,235,65,305,170,195
79,1361,1347,1357,1466,1465,235,65,305,170,195
80,1363,1350,1358,1467,1466,0,60,0,65,190
81,1363,1350,1358,1467,1466,0,60,0,65,190
82,1363,1350,1358,1467,1466,0,160,290,170,290
83,1365,1350,1358,1467,1465,0,160,290,170,290
84,1365,1350,1358,1467,1465,0,160,290,170,290
85,1366,1350,1358,1467,1465,0,160,290,170,290
86,1366,1350,1358,1467,1465,0,160,290,170,290
87,1366,1350,1359,1466,1465,210,165,290,170,185
88,1366,1350,1359,1466,1465,210,165,290,170,185
89,1367,1350,1360,1466,1466,0,165,290,65,180
90,1367,1350,1360,1466,1466,0,165,290,65,180
91,1367,1350,1360,1467,1465,205,60,290,170,285
92,1367,1350,1359,1467,1465,205,60,290,170,285
93,1367,1350,1359,1467,1465,205,160,290,170,180
94,1367,1350,1360,1467,1465,205,160,290,170,180
95,1367,1350,1360,1467,1465,205,160,290,170,180
96,1368,1350,1360,1466,1465,0,165,290,170,280
97,1368,1350,1360,1466,1465,0,165,290,170,280
98,1368,1351,1361,1466,1465,200,165,0,170,175
99,1368,1351,1361,1466,1465,200,165,0,170,175
100,1368,1350,1361,1467,1464,200,60,290,175,275
101,1368,1350,1361,1467,1464,200,60,290,175,275
102,1368,1350,1361,1467,1465,205,165,0,70,280
103,1367,1351,1360,1466,1465,205,165,0,70,280
104,1367,1351,1360,1466,1465,205,165,285,175,175
105,1368,1351,1361,1466,1464,0,165,285,175,175
106,1368,1351,1361,1466,1464,0,165,285,175,175
107,1368,1352,1360,1466,1464,200,165,0,175,280
108,1368,1352,1360,1466,1464,200,165,0,175,280
109,1368,1352,1361,1467,1464,200,60,280,175,175
110,1368,1352,1361,1467,1464,200,60,280,175,175
111,1368,1352,1361,1467,1464,200,160,280,175,275
112,1368,1352,1361,1467,1464,200,160,280,175,275
113,1368,1352,1361,1467,1464,200,165,280,175,275
114,1368,1352,1361,1466,1464,200,165,280,175,275
115,1368,1352,1361,1466,1464,200,60,280,175,275
116,1369,1352,1361,1467,1464,0,60,280,175,275
117,1369,1352,1361,1467,1464,0,60,280,175,275
118,1369,1353,1361,1466,1463,195,165,0,180,275
119,1369,1353,1361,1466,1463,195,165,0,180,275
120,1369,1354,1361,1466,1464,195,165,0,75,275
121,1369,1354,1361,1466,1464,195,165,0,75,275
122,1369,1354,1362,1466,1464,195,165,270,175,170
123,1369,1354,1362,1466,1464,195,165,270,175,170
124,1369,1354,1362,1467,1465,0,60,0,70,165
125,1370,1355,1363,1467,1465,0,60,0,70,165
126,1370,1355,1363,1467,1465,0,60,0,70,165
127,1371,1356,1363,1467,1466,0,160,0,65,265
128,1371,1356,1363,1467,1466,0,160,0,65,265
129,1372,1356,1362,1467,1465,0,160,260,170,270
130,1372,1356,1362,1467,1465,0,160,260,170,270
131,1371,1356,1363,1467,1464,185,160,260,175,165
132,1371,1356,1363,1467,1464,185,160,260,175,165
133,1371,1356,1363,1466,1465,0,165,260,70,265
134,1372,1356,1363,1466,1465,0,165,260,70,265
135,1372,1356,1363,1466,1464,180,165,260,175,265
136,1372,1356,1363,1466,1464,180,165,260,175,265
137,1372,1356,1363,1466,1464,180,165,260,175,265
138,1371,1357,1362,1466,1464,185,165,0,175,270
139,1371,1357,1362,1466,1464,185,165,0,175,270
140,1370,1356,1363,1467,1464,190,60,260,175,165
141,1370,1356,1363,1467,1464,190,60,260,175,165
142,1369,1357,1363,1466,1464,195,165,0,175,265
143,1369,1357,1363,1466,1464,195,165,0,175,265
144,1369,1357,1363,1467,1463,195,60,255,180,265
145,1369,1357,1363,1467,1463,195,60,255,180,265
146,1369,1357,1363,1467,1463,195,160,255,180,270
147,1369,1357,1362,1467,1463,195,160,255,180,270
148,1369,1357,1362,1467,1463,195,160,255,180,270
149,1368,1357,1363,1467,1463,200,160,255,180,165
150,1368,1357,1363,1467,1463,200,160,255,180,165
151,1368,1357,1362,1467,1463,200,160,255,180,270
152,1368,1357,1362,1467,1463,200,160,255,180,270
153,1368,1358,1362,1466,1463,200,165,0,180,270
154,1368,1358,1362,1466,1463,200,165,0,180,270
155,1368,1358,1362,1467,1461,200,60,255,190,270
156,1368,1357,1362,1467,1461,200,60,255,190,270
157,1368,1357,1362,1467,1461,200,60,255,190,270
158,1368,1357,1361,1467,1461,200,160,255,190,275
159,1368,1357,1361,1467,1461,200,160,255,190,275
160,1368,1358,1362,1467,1464,200,160,0,0,170
161,1368,1358,1362,1467,1464,200,160,0,0,170
162,1368,1358,1362,1467,1464,200,160,250,175,270
