StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:35:49,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
0,1374,1358,1369,1467,1463,170,160,250,180,135
1,1369,1349,1369,1467,1463,195,160,295,180,235
2,1369,1349,1369,1467,1463,195,160,295,180,235
3,1354,1337,1368,1466,1463,1000,165,1000,180,240
4,1354,1337,1368,1466,1463,1000,165,1000,180,240
5,1339,1326,1368,1466,1463,1000,165,1000,180,240
6,1339,1326,1368,1466,1463,1000,165,1000,180,240
7,1327,1317,1369,1467,1463,1000,60,1000,180,135
8,1327,1317,1369,1467,1463,1000,60,1000,180,135
9,1320,1310,1369,1467,1463,1000,160,1000,180,235
10,1320,1310,1369,1467,1463,1000,160,1000,180,235
11,1320,1310,1369,1467,1463,1000,160,1000,180,235
12,1316,1305,1369,1467,1463,1000,160,1000,180,235
13,1316,1305,1369,1467,1463,1000,160,1000,180,235
14,1312,1301,1369,1467,1464,1000,160,1000,75,235
15,1312,1301,1369,1467,1464,1000,160,1000,75,235
16,1311,1297,1369,1466,1464,1000,165,1000,175,235
17,1311,1297,1369,1466,1464,1000,165,1000,175,235
18,1310,1294,1369,1467,1463,1000,60,1000,180,235
19,1310,1294,1369,1467,1463,1000,60,1000,180,235
20,1310,1294,1369,1467,1463,1000,160,1000,75,130
21,1309,1292,1370,1467,1464,1000,160,1000,75,130
22,1309,1292,1370,1467,1464,1000,160,1000,175,235
23,1308,1291,1369,1468,1464,1000,55,1000,175,235
24,1308,1291,1369,1468,1464,1000,55,1000,175,130
25,1308,1291,1370,1467,1464,500,160,585,175,130
26,1308,1291,1370,1467,1464,500,160,585,175,130
27,1308,1291,1370,1467,1463,500,160,585,180,230
28,1308,1291,1370,1467,1463,500,160,585,180,230
29,1309,1292,1370,1467,1464,0,160,0,75,230
30,1309,1292,1370,1467,1464,0,160,0,75,230
31,1309,1292,1370,1467,1464,0,165,0,180,230
32,1311,1294,1370,1466,1463,0,165,0,180,230
33,1311,1294,1370,1466,1463,0,165,0,75,125
34,1312,1295,1371,1466,1464,0,165,0,75,125
35,1312,1295,1371,1466,1464,0,165,0,75,125
36,1315,1299,1371,1466,1464,0,165,0,175,225
37,1315,1299,1371,1466,1464,0,165,0,175,225
38,1318,1301,1371,1467,1464,0,60,0,175,225
39,1318,1301,1371,1467,1464,0,60,0,175,225
40,1320,1303,1371,1467,1463,0,160,0,180,225
41,1320,1303,1371,1467,1463,0,160,0,180,225
42,1320,1303,1371,1467,1463,0,160,0,180,225
43,1322,1306,1371,1467,1463,0,160,0,180,225
44,1322,1306,1371,1467,1463,0,160,0,180,225
45,1324,1309,1371,1466,1463,0,165,0,180,225
46,1324,1309,1371,1466,1463,0,165,0,180,225
47,1325,1312,1371,1466,1463,0,165,0,180,225
48,1325,1312,1371,1466,1463,0,165,0,180,225
49,1327,1316,1371,1467,1463,0,60,0,180,225
50,1327,1316,1371,1467,1463,0,60,0,180,225
51,1327,1316,1371,1467,1464,0,160,0,75,225
52,1329,1319,1371,1467,1464,0,160,0,75,225
53,1329,1319,1371,1467,1464,0,160,0,180,225
54,1332,1321,1371,1467,1463,0,160,0,180,225
55,1332,1321,1371,1467,1463,0,160,0,180,225
56,1334,1323,1371,1467,1463,0,160,0,180,225
57,1334,1323,1371,1467,1463,0,160,0,180,225
58,1335,1325,1371,1467,1464,0,160,0,75,225
59,1335,1325,1371,1467,1464,0,160,0,75,225
60,1336,1327,1371,1467,1463,0,160,0,180,225
61,1336,1327,1371,1467,1463,0,160,0,180,225
62,1336,1327,1371,1467,1464,0,160,0,75,225
63,1338,1329,1371,1467,1464,0,160,0,75,225
64,1338,1329,1371,1467,1464,0,160,0,75,230
65,1338,1330,1370,1467,1463,350,160,0,180,230
66,1338,1330,1370,1467,1463,350,160,0,180,230
67,1339,1333,1370,1467,1463,0,160,0,180,230
68,1339,1333,1370,1467,1463,0,160,0,180,230
69,1341,1335,1370,1467,1463,0,160,0,180,230
70,1341,1335,1370,1467,1463,0,160,0,180,230
71,1343,1337,1370,1467,1463,0,160,0,180,230
72,1343,1337,1370,1467,1463,0,160,0,180,230
73,1343,1337,1370,1467,1463,0,160,0,180,230
74,1346,1338,1370,1467,1463,0,160,0,180,230
75,1346,1338,1370,1467,1463,0,160,0,180,230
76,1349,1340,1370,1468,1463,0,55,0,180,230
77,1349,1340,1370,1468,1463,0,55,0,180,230
78,1353,1341,1370,1469,1461,0,50,0,190,230
79,1353,1341,1370,1469,1461,0,50,0,190,230
80,1355,1342,1370,1468,1464,0,155,0,0,230
81,1355,1342,1370,1468,1464,0,155,0,0,230
82,1355,1342,1370,1468,1463,0,155,0,180,230
83,1357,1343,1370,1468,1463,0,155,0,180,230
84,1357,1343,1370,1468,1463,0,155,0,180,235
85,1359,1344,1369,1468,1463,0,155,0,180,235
86,1359,1344,1369,1468,1463,0,155,0,180,235
87,1360,1345,1370,1468,1464,0,155,0,75,130
88,1360,1345,1370,1468,1464,0,155,0,75,130
89,1361,1345,1370,1468,1463,0,155,315,180,230
90,1361,1345,1370,1468,1463,0,155,315,180,230
91,1363,1346,1369,1468,1463,0,155,0,180,235
92,1363,1346,1369,1468,1463,0,155,0,180,235
93,1363,1347,1370,1469,1463,0,50,0,180,130
94,1366,1347,1370,1469,1463,0,50,0,180,130
95,1366,1347,1370,1469,1463,0,150,0,180,230
96,1366,1349,1370,1469,1463,210,150,0,180,230
97,1366,1349,1370,1469,1463,210,150,0,180,235
98,1366,1347,1369,1469,1463,210,150,305,180,235
