StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 08:54:01,153,10,3051,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
80,273,270,289,356,345,1000,1000,1000,1000,1000
81,273,274,293,361,351,650,1000,1000,1000,1000
82,278,274,293,361,351,650,1000,1000,1000,1000
83,278,274,299,367,357,625,1000,645,1000,1000
84,283,279,299,367,357,625,1000,645,1000,1000
85,283,279,299,367,357,625,1000,645,1000,1000
86,287,284,304,373,363,1000,1000,620,1000,1000
87,287,284,304,373,363,1000,1000,620,1000,1000
88,292,288,308,380,368,580,1000,1000,1000,1000
89,292,288,308,380,368,580,1000,1000,1000,1000
90,297,293,315,386,375,555,1000,575,1000,1000
91,297,293,315,386,375,555,1000,575,1000,1000
92,302,297,319,392,381,530,1000,1000,1000,1000
93,302,297,319,392,381,530,1000,1000,1000,1000
94,302,297,319,392,381,530,1000,530,1000,1000
95,307,302,324,398,386,505,1000,530,1000,1000
96,307,302,324,398,386,505,1000,1000,1000,1000
97,311,306,329,404,392,1000,1000,1000,1000,1000
98,311,306,329,404,392,1000,1000,1000,1000,1000
99,316,310,334,410,397,460,1000,1000,1000,1000
100,316,310,334,410,397,460,1000,1000,1000,1000
101,319,315,339,415,404,1000,1000,465,1000,1000
102,319,315,339,415,404,1000,1000,465,1000,1000
103,319,315,339,422,409,1000,1000,1000,1000,1000
104,323,319,343,422,409,1000,1000,1000,1000,1000
105,323,319,343,422,409,1000,1000,1000,1000,1000
106,327,323,349,428,415,1000,1000,1000,1000,1000
107,327,323,349,428,415,1000,1000,1000,1000,1000
108,332,327,354,434,421,380,1000,1000,1000,1000
109,332,327,354,434,421,380,1000,1000,1000,1000
110,336,330,358,440,427,1000,1000,1000,1000,1000
111,336,330,358,440,427,1000,1000,1000,1000,1000
112,336,330,358,446,432,1000,1000,0,1000,1000
113,340,336,363,446,432,1000,1000,0,1000,1000
114,340,336,363,446,438,1000,1000,1000,1000,1000
115,343,339,368,452,438,1000,1000,1000,1000,1000
116,343,339,368,452,438,1000,1000,1000,1000,1000
117,347,343,373,458,444,1000,1000,1000,1000,1000
118,347,343,373,458,444,1000,1000,1000,1000,1000
119,352,347,377,464,450,280,1000,1000,1000,1000
120,352,347,377,464,450,280,1000,1000,1000,1000
121,355,352,382,469,456,1000,1000,280,1000,1000
122,355,352,382,469,456,1000,1000,280,1000,1000
123,355,352,386,476,461,1000,1000,1000,1000,1000
124,359,356,386,476,461,1000,1000,1000,1000,1000
125,359,356,386,476,461,1000,1000,1000,1000,1000
126,363,360,392,481,466,1000,1000,1000,1000,1000
127,363,360,392,481,466,1000,1000,1000,1000,1000
128,368,365,397,487,471,200,1000,215,1000,1000
129,368,365,397,487,471,200,1000,215,1000,1000
130,372,369,401,492,478,1000,1000,1000,1000,1000
131,372,369,401,492,478,1000,1000,1000,1000,1000
132,376,373,406,498,483,1000,1000,1000,1000,1000
133,376,373,406,498,483,1000,1000,1000,1000,1000
134,376,373,406,498,489,1000,1000,1000,1000,1000
135,380,377,410,504,489,1000,1000,1000,1000,1000
136,380,377,410,504,489,1000,1000,1000,1000,1000
137,384,381,416,510,494,1000,1000,1000,1000,1000
138,384,381,416,510,494,1000,1000,1000,1000,1000
139,388,385,420,515,500,1000,1000,1000,1000,1000
140,388,385,420,515,500,1000,1000,1000,1000,1000
141,393,390,425,521,506,75,1000,90,1000,1000
142,393,390,425,521,506,75,1000,90,1000,1000
143,393,390,425,527,511,1000,1000,1000,1000,1000
144,397,394,429,527,511,1000,1000,1000,1000,1000
145,397,394,429,527,516,1000,1000,1000,1000,1000
146,401,398,434,533,516,1000,1000,1000,1000,1000
147,401,398,434,533,516,1000,1000,1000,1000,1000
148,405,402,439,538,521,1000,1000,1000,1000,1000
149,405,402,439,538,521,1000,1000,1000,1000,1000
150,410,406,443,544,528,0,1000,1000,1000,1000
151,410,406,443,544,528,0,1000,1000,1000,1000
152,415,410,449,550,533,0,1000,990,1000,1000
153,415,410,449,550,533,0,1000,990,1000,1000
154,419,415,453,555,538,945,1000,0,1000,1000
155,419,415,453,555,538,945,1000,0,1000,1000
156,419,415,453,555,543,925,1000,945,1000,1000
157,423,419,458,561,543,925,1000,945,1000,1000
158,423,423,462,566,548,905,1000,925,1000,1000
159,427,423,462,566,548,905,1000,925,1000,1000
160,427,423,462,566,548,905,1000,925,1000,1000
161,432,427,467,571,555,0,1000,905,1000,1000
162,432,427,467,571,555,0,1000,905,1000,1000
