StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 13:54:22,153,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
111,1386,1398,1386,1470,1468,110,40,50,160,150
112,1386,1398,1386,1471,1467,110,40,50,160,150
113,1386,1398,1386,1471,1467,110,40,50,160,150
114,1387,1397,1387,1470,1467,0,145,55,160,45
115,1387,1397,1387,1470,1467,0,145,55,160,45
116,1387,1398,1387,1470,1467,105,145,0,160,145
117,1387,1398,1387,1470,1467,105,145,0,160,145
118,1387,1398,1388,1471,1469,0,40,0,0,40
119,1388,1399,1388,1471,1469,0,40,0,0,40
120,1388,1399,1388,1471,1469,100,140,45,150,140
121,1388,1399,1388,1471,1469,100,140,45,150,140
122,1388,1399,1388,1471,1469,100,140,45,150,140
123,1388,1399,1388,1471,1469,100,140,45,150,140
124,1388,1399,1388,1471,1469,100,140,45,150,140
125,1388,1399,1387,1470,1469,100,145,45,150,145
126,1388,1399,1387,1470,1469,100,145,45,150,145
127,1390,1399,1387,1471,1469,0,40,45,150,145
128,1390,1399,1387,1471,1469,0,40,45,150,145
129,1388,1398,1387,1470,1469,100,145,50,150,145
130,1388,1398,1387,1470,1469,100,145,50,150,145
131,1388,1398,1387,1471,1469,0,40,0,150,145
132,1390,1399,1387,1471,1469,0,40,0,150,145
133,1390,1399,1387,1471,1469,0,40,0,150,145
134,1390,1399,1388,1470,1469,90,145,45,150,40
135,1390,1399,1388,1470,1469,90,145,45,150,40
136,1388,1398,1388,1470,1470,100,145,50,45,140
137,1388,1398,1388,1470,1470,100,145,50,45,140
138,1390,1398,1388,1470,1469,0,145,50,150,140
139,1390,1398,1388,1470,1469,0,145,50,150,140
140,1390,1399,1388,1472,1471,90,0,0,0,140
141,1390,1399,1388,1472,1471,90,0,0,0,140
142,1390,1399,1388,1472,1471,90,0,0,145,140
143,1391,1399,1388,1471,1470,0,140,45,145,140
144,1391,1399,1388,1471,1470,0,140,45,145,140
145,1390,1399,1388,1471,1471,90,140,45,40,140
146,1390,1399,1388,1471,1471,90,140,45,40,140
147,1390,1399,1388,1470,1470,90,145,45,145,140
148,1390,1399,1388,1470,1470,90,145,45,145,140
149,1390,1399,1388,1470,1470,90,145,45,145,140
150,1390,1399,1388,1470,1470,90,145,45,145,140
151,1391,1399,1388,1470,1470,0,145,45,145,140
152,1391,1399,1388,1470,1470,0,145,45,145,140
153,1391,1399,1388,1470,1470,0,145,45,145,140
154,1390,1399,1388,1470,1470,90,145,45,145,140
155,1390,1399,1388,1470,1470,90,145,45,145,140
156,1390,1399,1388,1470,1469,90,145,45,150,140
157,1390,1399,1388,1470,1469,90,145,45,150,140
158,1390,1399,1388,1470,1470,90,145,45,45,140
159,1390,1399,1388,1470,1470,90,145,45,45,140
160,1390,1399,1388,1471,1469,90,40,45,150,140
161,1390,1399,1388,1471,1469,90,40,45,150,140
162,1390,1399,1388,1470,1469,90,145,45,150,140
