StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:27:09,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
1,1378,1349,1359,1463,1463,165,180,295,0,185
2,1375,1349,1359,1463,1463,165,180,295,0,185
3,1375,1349,1359,1463,1463,165,180,295,190,180
4,1372,1337,1360,1463,1461,180,180,1000,190,180
5,1372,1337,1360,1463,1461,180,180,1000,190,180
6,1370,1328,1360,1463,1460,1000,180,1000,195,280
7,1370,1328,1360,1463,1460,1000,180,1000,195,280
8,1367,1323,1360,1463,1460,1000,180,1000,195,280
9,1367,1323,1360,1463,1460,1000,180,1000,195,280
10,1365,1318,1361,1463,1460,1000,180,1000,195,175
11,1365,1318,1361,1463,1460,1000,180,1000,195,175
12,1365,1318,1361,1463,1460,1000,180,1000,195,275
13,1362,1315,1361,1463,1460,1000,180,1000,195,275
14,1362,1315,1361,1463,1460,1000,180,1000,195,170
15,1360,1311,1362,1464,1460,1000,75,1000,195,170
16,1360,1311,1362,1464,1460,1000,75,1000,195,170
17,1358,1310,1362,1464,1460,1000,175,1000,195,270
18,1358,1310,1362,1464,1460,1000,175,1000,195,270
19,1358,1308,1363,1463,1460,250,180,1000,195,165
20,1358,1308,1363,1463,1460,250,180,1000,195,165
21,1358,1308,1363,1463,1461,1000,180,1000,90,265
22,1356,1307,1363,1463,1461,1000,180,1000,90,265
23,1356,1307,1363,1463,1461,1000,180,1000,190,55
24,1355,1306,1365,1463,1461,1000,180,1000,190,55
25,1355,1306,1365,1463,1461,1000,180,1000,190,265
26,1354,1305,1363,1463,1461,1000,180,1000,190,265
27,1354,1305,1363,1463,1461,1000,180,1000,190,265
28,1355,1305,1366,1463,1463,0,180,515,0,0
29,1355,1305,1366,1463,1463,0,180,515,0,0
30,1354,1305,1365,1464,1461,1000,75,515,190,255
31,1354,1305,1365,1464,1461,1000,75,515,190,255
32,1354,1305,1365,1461,1463,0,190,1000,0,255
33,1355,1304,1365,1461,1463,0,190,1000,0,255
34,1355,1304,1365,1461,1461,265,190,0,190,255
35,1355,1305,1365,1461,1461,265,190,0,190,255
36,1355,1305,1365,1461,1461,265,190,0,190,255
37,1356,1306,1365,1465,1460,0,0,0,195,255
38,1356,1306,1365,1465,1460,0,0,0,195,255
39,1358,1308,1365,1464,1461,0,175,0,90,255
40,1358,1308,1365,1464,1461,0,175,0,90,255
41,1358,1308,1366,1464,1460,250,175,500,195,150
42,1358,1308,1366,1464,1460,250,175,500,195,150
43,1358,1311,1366,1463,1460,0,180,0,195,250
44,1361,1311,1366,1463,1460,0,180,0,195,250
45,1361,1311,1366,1463,1460,0,180,0,195,250
46,1362,1313,1366,1464,1460,0,75,0,195,250
47,1362,1313,1366,1464,1460,0,75,0,195,250
48,1363,1317,1365,1464,1460,0,175,0,195,255
49,1363,1317,1365,1464,1460,0,175,0,195,255
50,1366,1321,1365,1464,1460,0,175,0,195,255
51,1366,1321,1365,1464,1460,0,175,0,195,255
52,1367,1325,1365,1464,1460,0,175,0,195,255
53,1367,1325,1365,1464,1460,0,175,0,195,255
54,1367,1325,1365,1464,1460,0,180,0,195,150
55,1368,1329,1366,1463,1460,0,180,0,195,150
56,1368,1329,1366,1463,1460,0,180,0,0,250
57,1369,1333,1366,1463,1464,0,180,0,0,250
58,1369,1333,1366,1463,1464,0,180,0,0,250
59,1370,1337,1365,1463,1461,0,180,0,190,255
60,1370,1337,1365,1463,1461,0,180,0,190,255
61,1371,1339,1366,1463,1463,0,180,0,0,150
62,1371,1339,1366,1463,1463,0,180,0,0,150
63,1371,1342,1366,1463,1463,185,180,0,180,250
64,1371,1342,1366,1463,1463,185,180,0,180,250
65,1371,1342,1366,1464,1461,0,75,0,190,250
66,1372,1345,1366,1464,1461,0,75,0,190,250
67,1372,1345,1366,1464,1461,0,75,0,190,145
68,1373,1349,1367,1465,1461,0,70,0,190,145
69,1373,1349,1367,1465,1461,0,70,0,190,145
70,1373,1351,1368,1466,1463,175,65,0,0,140
71,1373,1351,1368,1466,1463,175,65,0,0,140
72,1373,1353,1367,1465,1464,175,170,0,75,245
73,1373,1353,1367,1465,1464,175,170,0,75,245
74,1373,1353,1367,1465,1463,0,170,0,180,245
75,1374,1354,1367,1465,1463,0,170,0,180,245
76,1374,1354,1367,1465,1461,170,170,0,190,140
77,1374,1355,1368,1465,1461,170,170,0,190,140
78,1374,1355,1368,1465,1461,170,170,0,190,140
79,1374,1356,1368,1465,1461,170,170,0,190,240
80,1374,1356,1368,1465,1461,170,170,0,190,240
81,1374,1356,1368,1465,1461,170,170,260,190,240
82,1374,1356,1368,1465,1461,170,170,260,190,240
83,1374,1357,1368,1465,1461,170,170,0,190,240
84,1374,1357,1368,1465,1461,170,170,0,190,240
85,1374,1358,1368,1465,1461,170,170,0,190,240
86,1374,1358,1368,1465,1461,170,170,0,190,240
87,1374,1358,1368,1465,1461,170,170,0,195,240
88,1374,1358,1368,1465,1460,170,170,250,195,240
89,1374,1358,1368,1465,1460,170,170,250,195,240
90,1374,1358,1367,1465,1461,170,170,250,90,245
91,1374,1358,1367,1465,1461,170,170,250,90,245
92,1373,1358,1368,1465,1461,175,170,250,190,140
93,1373,1358,1368,1465,1461,175,170,250,190,140
94,1373,1358,1367,1465,1460,175,170,250,195,245
95,1373,1358,1367,1465,1460,175,170,250,195,245
96,1373,1357,1367,1465,1461,175,170,255,90,245
97,1373,1357,1367,1465,1461,175,170,255,90,245
98,1373,1357,1367,1465,1461,175,170,255,90,245
99,1373,1358,1367,1465,1463,175,170,0,0,245
100,1373,1358,1367,1465,1463,175,170,0,0,245
101,1374,1357,1367,1466,1461,0,65,255,190,245
102,1374,1357,1367,1466,1461,0,65,255,190,245
103,1373,1358,1367,1467,1461,175,60,0,190,245
104,1373,1358,1367,1467,1461,175,60,0,190,245
105,1374,1357,1367,1466,1463,0,165,255,0,245
106,1374,1357,1367,1466,1463,0,165,255,0,245
107,1374,1357,1366,1466,1461,170,165,255,190,250
108,1374,1357,1366,1466,1461,170,165,255,190,250
109,1374,1357,1366,1466,1461,170,165,255,190,250
110,1374,1358,1366,1466,1461,170,165,0,190,250
111,1374,1358,1366,1466,1461,170,165,0,190,250
112,1374,1357,1365,1466,1461,170,165,255,190,255
113,1374,1357,1365,1466,1461,170,165,255,190,255
114,1374,1358,1365,1466,1461,170,165,0,190,255
115,1374,1358,1365,1466,1461,170,165,0,190,255
116,1374,1357,1363,1465,1461,170,170,255,190,265
117,1374,1357,1363,1465,1461,170,170,255,190,265
118,1374,1357,1363,1466,1461,170,65,255,190,265
119,1374,1357,1363,1466,1461,170,65,255,190,265
120,1374,1357,1363,1466,1461,170,65,255,190,270
121,1375,1358,1362,1467,1461,0,60,0,190,270
122,1375,1358,1362,1467,1461,0,60,0,190,270
123,1375,1358,1362,1467,1461,165,160,250,190,270
124,1375,1358,1362,1467,1461,165,160,250,190,270
125,1375,1357,1361,1467,1463,165,160,255,0,275
126,1375,1357,1361,1467,1463,165,160,255,0,275
127,1375,1358,1361,1467,1463,165,160,0,180,275
128,1375,1358,1361,1467,1463,165,160,0,180,275
129,1375,1358,1361,1467,1463,165,160,0,180,280
130,1375,1358,1360,1466,1463,165,165,250,180,280
131,1375,1358,1360,1466,1463,165,165,250,180,280
132,1375,1358,1360,1466,1461,165,165,250,190,280
133,1375,1358,1360,1466,1461,165,165,250,190,280
134,1375,1358,1358,1467,1463,165,60,250,0,290
135,1375,1358,1358,1467,1463,165,60,250,0,290
136,1376,1357,1357,1467,1463,0,160,255,180,295
137,1376,1357,1357,1467,1463,0,160,255,180,295
138,1376,1358,1357,1467,1463,160,160,0,180,295
139,1376,1358,1357,1467,1463,160,160,0,180,295
140,1376,1358,1357,1467,1463,160,160,0,180,300
141,1376,1358,1356,1466,1463,160,165,250,180,300
142,1376,1358,1356,1466,1463,160,165,250,180,300
143,1376,1358,1356,1466,1463,160,165,250,180,300
144,1376,1358,1356,1466,1463,160,165,250,180,300
145,1378,1359,1355,1468,1463,0,0,0,180,305
146,1378,1359,1355,1468,1463,0,0,0,180,305
147,1379,1358,1355,1467,1463,0,160,250,180,305
148,1379,1358,1355,1467,1463,0,160,250,180,305
149,1379,1358,1355,1467,1463,145,160,250,180,305
150,1379,1358,1355,1467,1463,145,160,250,180,305
151,1379,1358,1355,1467,1463,145,160,0,180,310
152,1379,1359,1354,1467,1463,145,160,0,180,310
153,1379,1359,1354,1467,1463,145,160,0,180,315
154,1379,1359,1353,1467,1463,145,160,245,180,315
155,1379,1359,1353,1467,1463,145,160,245,180,315
156,1380,1360,1353,1466,1463,0,165,0,180,315
157,1380,1360,1353,1466,1463,0,165,0,180,315
158,1380,1359,1351,1466,1463,140,165,245,180,325
159,1380,1359,1351,1466,1463,140,165,245,180,325
160,1380,1359,1351,1466,1463,140,165,245,180,325
161,1380,1359,1351,1466,1463,140,165,245,180,325
162,1380,1359,1351,1466,1463,140,170,245,180,325
163,1380,1359,1351,1465,1463,140,170,245,180,325
164,1380,1359,1351,1465,1463,140,170,245,180,325
