StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:31:34,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
78,1379,1335,1370,1468,1465,0,55,365,70,230
79,1379,1336,1370,1467,1465,145,160,0,170,230
80,1379,1336,1370,1467,1465,145,160,0,170,230
81,1378,1336,1370,1468,1465,150,55,360,170,230
82,1378,1336,1370,1468,1465,150,55,360,170,230
83,1379,1337,1370,1468,1465,0,155,0,170,230
84,1379,1337,1370,1468,1465,0,155,0,170,230
85,1379,1337,1370,1467,1464,145,160,355,175,230
86,1379,1337,1370,1467,1464,145,160,355,175,230
87,1379,1337,1370,1467,1464,145,160,355,175,230
88,1379,1337,1370,1467,1464,145,160,355,175,230
89,1379,1337,1370,1467,1464,145,160,355,175,230
90,1379,1337,1370,1468,1464,145,55,355,175,230
91,1379,1337,1370,1468,1464,145,55,355,175,230
92,1379,1337,1370,1467,1465,145,160,355,70,230
93,1379,1337,1370,1467,1465,145,160,355,70,230
94,1379,1337,1370,1468,1465,145,55,355,170,230
95,1379,1337,1370,1468,1465,145,55,355,170,230
96,1379,1337,1369,1467,1465,145,160,0,170,235
97,1379,1338,1369,1467,1465,145,160,0,170,235
98,1379,1338,1369,1467,1465,145,160,0,170,235
99,1379,1338,1369,1468,1464,145,55,350,175,235
100,1379,1338,1369,1468,1464,145,55,350,175,235
101,1379,1339,1369,1467,1464,145,160,0,175,235
102,1379,1339,1369,1467,1464,145,160,0,175,235
103,1379,1339,1369,1467,1464,145,160,345,175,235
104,1379,1339,1369,1467,1464,145,160,345,175,235
105,1379,1339,1369,1467,1465,145,160,345,70,235
106,1379,1339,1369,1467,1465,145,160,345,70,235
107,1379,1339,1369,1467,1464,150,160,0,175,235
108,1378,1340,1369,1467,1464,150,160,0,175,235
109,1378,1340,1369,1467,1464,150,160,0,175,235
110,1378,1339,1369,1468,1464,150,55,345,175,235
111,1378,1339,1369,1468,1464,150,55,345,175,235
112,1378,1340,1369,1467,1464,150,160,0,175,235
113,1378,1340,1369,1467,1464,150,160,0,175,235
114,1379,1342,1370,1468,1465,0,55,0,70,130
115,1379,1342,1370,1468,1465,0,55,0,70,130
116,1379,1343,1370,1468,1465,145,155,0,170,230
117,1379,1343,1370,1468,1465,145,155,0,170,230
118,1379,1343,1370,1468,1465,145,155,325,170,235
119,1379,1343,1369,1468,1465,145,155,325,170,235
120,1379,1343,1369,1468,1465,145,155,325,170,130
121,1379,1343,1370,1468,1465,145,155,325,170,130
122,1379,1343,1370,1468,1465,145,155,325,170,130
123,1379,1344,1369,1469,1465,145,50,0,170,235
124,1379,1344,1369,1469,1465,145,50,0,170,235
125,1379,1345,1370,1468,1464,145,155,0,175,130
126,1379,1345,1370,1468,1464,145,155,0,175,130
127,1379,1345,1370,1468,1464,145,155,315,70,235
128,1379,1345,1369,1468,1465,145,155,315,70,235
129,1379,1345,1369,1468,1465,145,155,315,170,240
130,1378,1345,1368,1468,1465,150,155,315,170,240
131,1378,1345,1368,1468,1465,150,155,315,170,135
132,1379,1346,1369,1468,1465,0,155,0,170,135
133,1379,1346,1369,1468,1465,0,155,0,170,135
134,1378,1346,1368,1468,1465,150,155,310,170,240
135,1378,1346,1368,1468,1465,150,155,310,170,240
136,1379,1346,1368,1468,1465,0,155,310,170,240
137,1379,1346,1368,1468,1465,0,155,310,170,240
138,1379,1346,1368,1468,1465,0,50,0,175,245
139,1379,1347,1367,1469,1464,145,50,0,175,245
140,1379,1347,1367,1469,1464,145,50,0,70,245
141,1378,1347,1367,1469,1465,150,150,305,70,245
142,1378,1347,1367,1469,1465,150,150,305,70,245
143,1379,1347,1367,1469,1465,0,150,305,170,245
144,1379,1347,1367,1469,1465,0,150,305,170,245
145,1378,1349,1366,1468,1465,150,155,0,170,250
146,1378,1349,1366,1468,1465,150,155,0,170,250
147,1378,1349,1366,1469,1465,0,50,295,170,250
148,1379,1349,1366,1469,1465,0,50,295,170,250
149,1379,1349,1366,1469,1465,150,150,295,170,250
150,1378,1349,1366,1469,1465,150,150,295,170,250
151,1378,1349,1366,1469,1465,150,150,295,170,250
152,1378,1349,1366,1469,1465,150,150,295,170,250
153,1378,1349,1366,1469,1465,150,150,295,170,250
154,1379,1350,1365,1469,1465,0,150,0,170,255
155,1379,1350,1365,1469,1465,0,150,0,170,255
156,1379,1351,1365,1469,1465,145,150,0,170,255
157,1379,1351,1365,1469,1465,145,150,0,170,255
158,1379,1351,1365,1469,1464,145,150,285,175,255
159,1379,1351,1365,1469,1464,145,150,285,175,255
160,1378,1351,1363,1469,1465,150,150,285,70,265
161,1378,1351,1363,1469,1465,150,150,285,70,265
162,1378,1351,1363,1469,1465,150,150,285,70,265
163,1378,1352,1365,1469,1465,150,150,0,170,55
164,1378,1352,1365,1469,1465,150,150,0,170,55
