StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:54:13,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
0,1361,1356,1369,1476,1472,1000,115,1000,35,235
1,1346,1350,1370,1476,1472,1000,115,1000,135,130
2,1346,1350,1370,1476,1472,1000,115,1000,135,130
3,1335,1344,1371,1477,1472,1000,0,1000,135,125
4,1335,1344,1371,1477,1472,1000,0,1000,135,125
5,1335,1344,1371,1477,1472,1000,110,1000,135,225
6,1327,1340,1371,1477,1472,1000,110,1000,135,225
7,1327,1340,1371,1477,1471,1000,110,1000,140,225
8,1322,1336,1371,1477,1471,1000,110,1000,140,225
9,1322,1336,1371,1477,1471,1000,0,1000,35,225
10,1320,1333,1371,1478,1472,1000,0,1000,35,225
11,1320,1333,1371,1478,1472,1000,0,1000,35,225
12,1318,1329,1371,1477,1472,1000,110,1000,135,225
13,1318,1329,1371,1477,1472,1000,110,1000,135,225
14,1316,1326,1371,1476,1470,1000,115,1000,145,225
15,1316,1326,1371,1476,1470,1000,115,1000,145,225
16,1316,1325,1371,1477,1473,460,0,1000,0,225
17,1316,1325,1371,1477,1473,460,0,1000,0,225
18,1316,1325,1371,1477,1473,460,115,415,145,225
19,1317,1325,1371,1476,1470,0,115,415,145,225
20,1317,1325,1371,1476,1470,0,115,415,145,225
21,1318,1324,1371,1477,1470,0,0,1000,145,225
22,1318,1324,1371,1477,1470,0,0,1000,145,225
23,1318,1325,1371,1477,1470,450,110,0,145,225
24,1318,1325,1371,1477,1470,450,110,0,145,225
25,1319,1324,1370,1475,1471,0,120,1000,40,230
26,1319,1324,1370,1475,1471,0,120,1000,40,230
27,1319,1324,1370,1475,1471,0,120,420,145,0
28,1320,1324,1372,1475,1470,0,120,420,145,0
29,1320,1324,1372,1475,1470,0,120,420,0,230
30,1323,1324,1370,1476,1472,0,0,420,0,230
31,1323,1324,1370,1476,1472,0,0,420,0,230
32,1324,1325,1370,1475,1470,0,120,0,145,230
33,1324,1325,1370,1475,1470,0,120,0,145,230
34,1326,1326,1370,1475,1469,0,120,0,150,230
35,1326,1326,1370,1475,1469,0,120,0,150,230
