StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:13:29,153,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
103,1376,1351,1359,1464,1467,160,175,0,60,185
104,1376,1351,1359,1464,1467,160,175,285,165,285
105,1376,1351,1359,1464,1466,160,175,285,165,285
106,1376,1351,1359,1464,1466,160,175,285,165,180
107,1376,1351,1360,1465,1466,160,70,285,165,180
108,1376,1351,1360,1465,1466,160,70,285,165,180
109,1375,1352,1360,1464,1466,165,175,0,165,280
110,1375,1352,1360,1464,1466,165,175,0,165,280
111,1376,1352,1361,1466,1466,0,0,280,165,175
112,1376,1352,1361,1466,1466,0,0,280,165,175
113,1376,1353,1361,1465,1466,160,170,0,165,275
114,1376,1353,1361,1465,1466,160,170,0,165,275
115,1376,1353,1361,1465,1466,160,65,0,165,170
116,1376,1354,1362,1466,1466,160,65,0,165,170
117,1376,1354,1362,1466,1466,160,65,0,165,270
118,1378,1354,1362,1465,1466,0,170,270,165,270
119,1378,1354,1362,1465,1466,0,170,270,165,270
120,1378,1354,1362,1465,1467,150,170,270,60,270
121,1378,1354,1362,1465,1467,150,170,270,60,270
122,1378,1354,1363,1465,1466,150,170,270,165,165
123,1378,1354,1363,1465,1466,150,170,270,165,165
124,1378,1354,1363,1465,1466,0,170,0,165,265
125,1379,1355,1363,1465,1466,0,170,0,165,265
126,1379,1355,1363,1465,1466,0,170,265,165,265
127,1378,1355,1363,1465,1466,150,170,265,165,265
128,1378,1355,1363,1465,1466,150,170,265,165,265
129,1378,1355,1363,1465,1466,150,170,265,165,265
130,1378,1355,1363,1465,1466,150,170,265,165,265
131,1378,1355,1363,1465,1466,150,170,265,165,265
132,1378,1355,1363,1465,1466,150,170,265,165,265
133,1379,1355,1363,1465,1465,0,170,265,170,265
134,1379,1355,1363,1465,1465,0,170,265,170,265
135,1379,1355,1363,1465,1465,145,170,0,65,265
136,1379,1356,1363,1465,1466,145,170,0,65,265
137,1379,1356,1363,1465,1466,145,170,260,170,265
138,1380,1356,1363,1466,1465,0,65,260,170,265
139,1380,1356,1363,1466,1465,0,65,260,170,265
140,1379,1356,1365,1466,1465,145,165,260,170,55
141,1379,1356,1365,1466,1465,145,165,260,170,55
142,1379,1357,1365,1466,1465,145,165,0,170,255
143,1379,1357,1365,1466,1465,145,165,0,170,255
144,1379,1357,1365,1466,1465,0,165,255,170,255
145,1380,1357,1365,1466,1465,0,165,255,170,255
146,1380,1357,1365,1466,1465,0,170,255,170,255
147,1380,1357,1365,1465,1465,140,170,255,170,255
148,1380,1357,1365,1465,1465,140,170,255,170,255
149,1380,1356,1365,1466,1465,140,65,260,170,255
150,1380,1356,1365,1466,1465,140,65,260,170,255
151,1380,1357,1365,1466,1465,140,165,0,170,255
152,1380,1357,1365,1466,1465,140,165,0,170,255
153,1380,1357,1365,1466,1465,140,165,255,170,255
154,1380,1357,1365,1466,1465,140,165,255,170,255
155,1380,1357,1365,1466,1465,140,165,255,170,255
156,1380,1357,1365,1466,1465,140,165,255,170,255
157,1380,1357,1365,1466,1465,140,165,255,170,265
158,1380,1357,1363,1466,1465,140,165,255,170,265
159,1380,1357,1363,1466,1465,140,165,255,170,55
160,1380,1357,1365,1466,1465,140,165,255,170,55
161,1380,1357,1365,1466,1465,140,165,255,170,55
162,1380,1358,1363,1466,1464,140,165,0,175,265
