StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 10:44:38,153,10,3051,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, 22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, 22222]","[5, 1, 1, 10, 100, 1, 32767, -50, 22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
95,1410,1420,1390,1470,1470,0,145,0,145,130
96,1410,1420,1390,1470,1470,0,145,0,145,130
97,1410,1420,1390,1470,1470,0,40,0,145,130
98,1411,1420,1390,1471,1470,0,40,0,145,130
99,1411,1420,1390,1471,1470,0,40,0,145,130
100,1411,1420,1390,1471,1470,0,140,0,145,130
101,1411,1420,1390,1471,1470,0,140,0,145,130
102,1411,1420,1390,1471,1470,0,140,0,145,130
103,1411,1420,1390,1471,1470,0,140,0,145,130
104,1412,1419,1390,1471,1470,0,140,935,145,130
105,1412,1419,1390,1471,1470,0,140,935,145,130
106,1412,1419,1390,1471,1470,0,140,0,145,130
107,1412,1419,1390,1471,1470,0,140,0,145,130
108,1412,1419,1390,1471,1470,0,140,0,250,130
109,1412,1419,1390,1471,1469,0,140,0,250,130
110,1412,1419,1390,1471,1469,0,140,0,250,130
111,1412,1419,1390,1470,1470,0,245,0,45,130
112,1412,1419,1390,1470,1470,0,245,0,45,130
113,1412,1419,1390,1471,1470,0,40,0,145,130
114,1412,1419,1390,1471,1470,0,40,0,145,130
115,1412,1419,1390,1471,1470,0,140,0,145,130
116,1412,1419,1390,1471,1470,0,140,0,145,130
117,1412,1419,1390,1471,1470,0,140,0,145,130
118,1412,1419,1390,1471,1470,0,140,0,145,130
119,1412,1419,1390,1471,1470,0,140,0,145,130
120,1413,1419,1390,1471,1470,0,140,0,145,130
121,1413,1419,1390,1471,1470,0,140,0,145,130
122,1412,1419,1390,1471,1470,970,140,0,145,130
123,1412,1419,1390,1471,1470,970,140,0,145,130
124,1412,1419,1390,1471,1470,0,140,0,145,130
125,1412,1419,1390,1471,1470,0,140,0,145,130
126,1412,1419,1390,1471,1470,0,140,0,145,130
127,1412,1419,1390,1471,1470,0,140,0,145,130
128,1412,1419,1390,1471,1470,0,140,0,250,130
129,1412,1419,1390,1471,1469,0,140,0,250,130
130,1412,1419,1390,1471,1469,0,140,0,45,130
131,1412,1419,1390,1471,1470,0,140,0,45,130
132,1412,1419,1390,1471,1470,0,140,0,45,130
133,1412,1420,1390,1471,1470,0,140,0,145,130
134,1412,1420,1390,1471,1470,0,140,0,145,130
135,1412,1420,1390,1471,1470,0,140,0,145,130
136,1412,1420,1390,1471,1470,0,140,0,145,130
137,1412,1420,1390,1471,1470,0,35,0,145,130
138,1412,1420,1390,1472,1470,0,35,0,145,130
139,1412,1420,1390,1472,1470,0,35,0,145,130
140,1412,1420,1390,1472,1470,0,135,0,145,130
141,1412,1420,1390,1472,1470,0,135,0,145,130
142,1412,1420,1390,1472,1470,0,135,0,145,130
143,1412,1420,1390,1472,1470,0,135,0,145,130
144,1412,1420,1390,1472,1470,0,135,0,145,130
145,1412,1420,1390,1472,1470,0,135,0,145,130
146,1412,1420,1390,1472,1470,0,135,0,145,130
147,1412,1420,1390,1472,1470,0,135,0,145,130
148,1412,1420,1390,1472,1470,0,135,0,145,130
149,1412,1420,1390,1472,1470,0,135,0,145,130
150,1412,1420,1390,1472,1470,0,135,0,145,130
151,1412,1420,1390,1472,1470,0,135,0,145,130
152,1412,1420,1390,1472,1470,0,135,0,145,130
153,1412,1420,1390,1472,1470,0,135,0,145,130
154,1412,1420,1390,1472,1470,0,135,0,145,130
155,1412,1419,1390,1472,1470,0,135,935,145,130
156,1412,1419,1390,1472,1470,0,135,935,145,130
157,1412,1419,1390,1472,1470,0,135,0,145,130
158,1412,1419,1390,1472,1470,0,135,0,145,130
159,1412,1419,1390,1472,1470,0,135,0,145,130
160,1412,1419,1390,1472,1470,0,135,0,145,130
161,1412,1419,1390,1472,1470,0,135,0,145,130
162,1412,1419,1390,1472,1470,0,135,0,145,130
