StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 09:03:43,153,10,3051,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
0,961,983,1219,1377,1369,225,505,115,550,775
1,963,985,1221,1378,1369,225,505,115,550,775
2,966,986,1224,1379,1370,0,500,1000,545,660
3,966,986,1224,1379,1370,0,500,1000,545,660
4,968,988,1226,1380,1371,200,495,100,540,750
5,968,988,1226,1380,1371,200,495,100,540,750
6,971,991,1229,1383,1375,0,280,0,220,635
7,971,991,1229,1383,1375,0,280,0,220,635
8,973,993,1231,1384,1376,175,475,75,515,725
9,973,993,1231,1384,1376,175,475,75,515,725
10,973,993,1231,1384,1376,175,475,65,510,715
11,975,995,1233,1385,1377,165,470,65,510,715
12,975,995,1233,1385,1377,165,470,65,510,705
13,976,997,1235,1386,1379,1000,465,55,400,705
14,976,997,1235,1386,1379,1000,465,55,400,705
15,978,998,1237,1388,1380,150,355,1000,495,695
16,978,998,1237,1388,1380,150,355,1000,495,695
17,981,1001,1241,1391,1382,0,240,0,385,475
18,981,1001,1241,1391,1382,0,240,0,385,475
19,981,1003,1243,1392,1383,125,435,25,480,665
20,983,1003,1243,1392,1383,125,435,25,480,665
21,983,1003,1243,1392,1383,125,435,25,480,655
22,984,1005,1245,1393,1384,1000,430,0,475,655
23,984,1005,1245,1393,1384,1000,430,0,475,655
24,986,1006,1247,1394,1385,110,425,1000,470,645
25,986,1006,1247,1394,1385,110,425,1000,470,645
26,987,1008,1248,1394,1386,1000,525,0,465,740
27,987,1008,1248,1394,1386,1000,525,0,465,740
28,990,1009,1250,1395,1388,0,420,995,355,630
29,990,1009,1250,1395,1388,0,420,995,355,630
30,990,1009,1252,1396,1389,1000,415,0,450,620
31,991,1011,1252,1396,1389,1000,415,0,450,620
32,991,1011,1252,1396,1389,1000,415,0,450,715
33,993,1012,1253,1397,1390,75,410,980,445,715
34,993,1012,1253,1397,1390,75,410,980,445,715
35,995,1016,1256,1400,1392,65,195,0,335,500
36,995,1016,1256,1400,1392,65,195,0,335,500
37,996,1017,1258,1401,1394,1000,390,955,325,590
38,996,1017,1258,1401,1394,1000,390,955,325,590
39,998,1019,1259,1402,1395,50,385,0,420,685
