StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 09:29:17,153,10,3051,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, 22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, 22222]","[5, 1, 1, 10, 100, 1, 32767, -50, 22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
96,1378,1376,1247,1470,1466,0,250,160,165,425
97,1379,1376,1251,1469,1466,0,250,160,165,425
98,1379,1376,1251,1469,1466,0,250,160,165,425
99,1379,1376,1256,1470,1466,145,45,160,165,300
100,1379,1376,1256,1470,1466,145,45,160,165,300
101,1380,1376,1260,1470,1467,0,145,160,60,380
102,1380,1376,1260,1470,1467,0,145,160,60,380
103,1380,1376,1263,1470,1467,140,145,160,160,465
104,1380,1376,1263,1470,1467,140,145,160,160,465
105,1380,1376,1267,1470,1467,140,145,160,160,345
106,1380,1376,1267,1470,1467,140,145,160,160,345
107,1380,1376,1267,1470,1467,140,145,160,160,345
108,1381,1376,1270,1470,1467,0,145,160,160,430
109,1381,1376,1270,1470,1467,0,145,160,160,430
110,1381,1376,1273,1469,1467,135,250,160,160,415
111,1381,1376,1273,1469,1467,135,250,160,160,415
112,1382,1376,1276,1469,1467,0,150,160,160,400
113,1382,1376,1276,1469,1467,0,150,160,160,400
114,1382,1378,1278,1470,1467,0,45,0,160,490
115,1383,1378,1278,1470,1467,0,45,0,160,490
116,1383,1378,1278,1470,1467,125,145,150,160,270
117,1383,1378,1282,1470,1467,125,145,150,160,270
118,1383,1378,1282,1470,1467,125,145,150,160,270
119,1384,1378,1284,1470,1466,0,145,150,265,460
120,1384,1378,1284,1470,1466,0,145,150,265,460
121,1384,1379,1287,1470,1467,120,145,0,60,345
122,1384,1379,1287,1470,1467,120,145,0,60,345
123,1385,1379,1290,1470,1467,0,145,145,160,330
124,1385,1379,1290,1470,1467,0,145,145,160,330
125,1385,1379,1292,1470,1467,0,145,145,160,420
126,1386,1379,1292,1470,1467,0,145,145,160,420
127,1386,1379,1292,1470,1467,110,145,145,160,410
128,1386,1379,1294,1470,1467,110,145,145,160,410
129,1386,1379,1294,1470,1467,110,145,145,160,410
130,1386,1380,1296,1470,1467,110,145,0,160,400
131,1386,1380,1296,1470,1467,110,145,0,160,400
132,1387,1380,1300,1470,1467,0,145,140,160,180
133,1387,1380,1300,1470,1467,0,145,140,160,180
134,1387,1381,1302,1469,1467,105,250,0,160,370
135,1387,1381,1302,1469,1467,105,250,0,160,370
136,1387,1381,1304,1470,1468,0,45,135,55,360
137,1388,1381,1304,1470,1468,0,45,135,55,360
138,1388,1381,1304,1470,1468,0,45,135,55,360
139,1388,1381,1306,1470,1468,100,145,135,155,350
140,1388,1381,1306,1470,1468,100,145,135,155,350
141,1388,1381,1308,1470,1468,100,145,135,155,340
142,1388,1381,1308,1470,1468,100,145,135,155,340
143,1388,1382,1310,1470,1468,100,145,0,155,330
144,1388,1382,1310,1470,1468,100,145,0,155,330
145,1388,1382,1312,1470,1468,0,145,130,155,320
146,1390,1382,1312,1470,1468,0,145,130,155,320
147,1390,1382,1312,1470,1468,90,145,0,155,205
148,1390,1383,1315,1470,1468,90,145,0,155,205
149,1390,1383,1315,1470,1468,90,145,0,155,205
150,1390,1383,1317,1470,1468,90,145,125,155,295
151,1390,1383,1317,1470,1468,90,145,125,155,295
152,1390,1383,1319,1470,1468,90,145,125,155,285
153,1390,1383,1319,1470,1468,90,145,125,155,285
154,1391,1384,1321,1470,1468,0,145,0,155,275
155,1391,1384,1321,1470,1468,0,145,0,155,275
156,1391,1384,1322,1470,1468,85,145,120,155,370
157,1391,1384,1322,1470,1468,85,145,120,155,370
158,1391,1384,1324,1470,1469,85,145,120,50,260
159,1391,1384,1324,1470,1469,85,145,120,50,260
160,1391,1384,1324,1470,1469,85,145,120,50,260
161,1392,1386,1327,1471,1470,0,40,0,45,145
162,1392,1386,1327,1471,1470,0,40,0,45,145
