StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 15:32:31,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
0,1379,1357,1375,1468,1466,150,255,255,165,105
1,1378,1357,1375,1468,1466,150,255,255,165,105
2,1378,1357,1375,1469,1466,200,50,1000,165,205
3,1368,1342,1375,1469,1466,200,50,1000,165,205
4,1368,1342,1375,1469,1466,200,50,1000,165,210
5,1359,1326,1374,1469,1466,1000,150,1000,165,210
6,1359,1326,1374,1469,1466,1000,150,1000,165,105
7,1354,1312,1375,1469,1466,1000,150,1000,165,105
8,1354,1312,1375,1469,1466,1000,150,1000,165,105
9,1351,1302,1376,1469,1467,1000,150,1000,60,100
10,1351,1302,1376,1469,1467,1000,150,1000,60,100
11,1347,1293,1375,1469,1467,1000,150,1000,160,205
12,1347,1293,1375,1469,1467,1000,150,1000,160,205
13,1347,1289,1375,1470,1467,1000,45,1000,160,205
14,1345,1289,1375,1470,1467,1000,45,1000,160,205
15,1345,1289,1375,1470,1467,1000,45,1000,160,100
16,1343,1286,1376,1469,1467,1000,250,1000,160,100
17,1343,1286,1376,1469,1467,1000,250,1000,160,205
18,1342,1285,1375,1469,1467,1000,150,1000,160,205
19,1342,1285,1375,1469,1467,1000,150,1000,160,205
20,1341,1284,1376,1470,1467,1000,45,1000,160,100
21,1341,1284,1376,1470,1467,1000,45,1000,160,100
22,1339,1283,1376,1470,1467,1000,145,1000,160,200
23,1339,1283,1376,1470,1467,1000,145,1000,160,200
24,1339,1283,1376,1470,1466,345,145,625,165,200
25,1339,1283,1376,1470,1466,345,145,625,165,200
26,1339,1283,1376,1470,1466,345,145,625,165,200
27,1339,1283,1376,1470,1466,345,145,625,165,200
28,1339,1283,1376,1470,1466,345,145,625,165,200
29,1338,1284,1375,1469,1466,1000,250,0,165,205
30,1338,1284,1375,1469,1466,1000,250,0,165,205
31,1338,1285,1375,1469,1467,350,150,0,60,205
32,1338,1285,1375,1469,1467,350,150,0,60,205
33,1338,1285,1375,1470,1466,0,45,0,165,205
34,1339,1287,1375,1470,1466,0,45,0,165,205
35,1339,1287,1375,1469,1468,345,250,0,0,205
36,1339,1288,1375,1469,1468,345,250,0,0,205
37,1339,1288,1375,1469,1468,345,150,600,165,205
38,1340,1288,1375,1469,1466,0,150,600,165,205
39,1340,1288,1375,1469,1466,0,150,600,165,205
40,1342,1290,1375,1469,1466,0,150,0,165,205
41,1342,1290,1375,1469,1466,0,150,0,165,205
42,1343,1291,1375,1470,1466,0,45,0,165,205
43,1343,1291,1375,1470,1466,0,45,0,165,205
44,1343,1291,1374,1470,1466,0,145,0,165,210
45,1345,1292,1374,1470,1466,0,145,0,165,210
46,1345,1292,1375,1470,1466,0,145,580,165,105
47,1347,1292,1375,1470,1466,0,145,580,165,105
48,1347,1292,1375,1470,1466,0,145,580,165,210
49,1349,1293,1374,1470,1465,0,145,0,170,210
50,1349,1293,1374,1470,1465,0,145,0,170,210
51,1352,1293,1374,1471,1465,0,40,575,170,210
52,1352,1293,1374,1471,1465,0,40,575,170,210
53,1354,1293,1374,1469,1465,0,350,575,170,210
54,1354,1293,1374,1469,1465,0,350,575,170,210
55,1355,1294,1374,1469,1465,0,150,0,170,210
56,1355,1294,1374,1469,1465,0,150,0,170,210
57,1355,1294,1374,1469,1465,0,150,570,170,210
58,1356,1294,1374,1469,1465,0,150,570,170,210
59,1356,1294,1374,1469,1465,0,150,570,170,215
60,1357,1294,1373,1470,1465,0,45,570,170,215
61,1357,1294,1373,1470,1465,0,45,570,170,215
62,1358,1294,1373,1470,1466,0,145,570,65,215
63,1358,1294,1373,1470,1466,0,145,570,65,215
64,1359,1294,1374,1470,1465,0,145,570,170,110
65,1359,1294,1374,1470,1465,0,145,570,170,110
66,1359,1294,1374,1470,1465,0,145,570,170,215
67,1360,1294,1373,1470,1465,0,145,570,170,215
68,1360,1294,1373,1470,1465,240,145,0,170,215
69,1360,1295,1373,1470,1465,240,145,0,170,215
70,1360,1295,1373,1470,1465,240,145,0,170,215
71,1361,1295,1373,1469,1465,0,250,565,170,215
72,1361,1295,1373,1469,1465,0,250,565,170,215
73,1362,1295,1373,1469,1466,0,150,565,65,215
74,1362,1295,1373,1469,1466,0,150,565,65,215
75,1362,1296,1373,1469,1465,230,150,0,170,215
76,1362,1296,1373,1469,1465,230,150,0,170,215
77,1362,1296,1373,1469,1466,0,150,560,65,215
78,1363,1296,1373,1469,1466,0,150,560,65,215
79,1363,1296,1373,1469,1466,225,45,0,170,220
80,1363,1297,1372,1470,1465,225,45,0,170,220
81,1363,1297,1372,1470,1465,225,45,0,170,220
82,1365,1299,1371,1470,1465,0,145,0,170,225
83,1365,1299,1371,1470,1465,0,145,0,170,225
84,1365,1300,1372,1470,1465,215,145,0,170,120
85,1365,1300,1372,1470,1465,215,145,0,170,120
86,1365,1301,1372,1470,1465,215,145,0,170,220
87,1365,1301,1372,1470,1465,215,145,0,170,220
88,1365,1303,1372,1470,1465,215,145,0,170,220
89,1365,1303,1372,1470,1465,215,145,0,170,220
90,1365,1303,1372,1470,1465,215,145,0,170,225
91,1366,1303,1371,1470,1465,0,145,525,170,225
92,1366,1303,1371,1470,1465,0,145,525,170,225
93,1367,1304,1371,1470,1465,0,145,0,170,225
94,1367,1304,1371,1470,1465,0,145,0,170,225
95,1367,1306,1371,1470,1466,205,145,0,65,225
96,1367,1306,1371,1470,1466,205,145,0,65,225
97,1367,1307,1371,1470,1465,205,145,0,170,225
98,1367,1307,1371,1470,1465,205,145,0,170,225
99,1367,1307,1371,1470,1465,205,145,0,65,230
100,1367,1308,1370,1470,1466,205,145,0,65,230
101,1367,1308,1370,1470,1466,205,145,0,170,230
102,1367,1309,1370,1470,1465,205,145,0,170,230
103,1367,1309,1370,1470,1465,205,145,0,170,230
104,1368,1311,1370,1470,1465,0,145,0,170,230
105,1368,1311,1370,1470,1465,0,145,0,170,230
106,1367,1312,1369,1470,1465,205,145,0,170,235
107,1367,1312,1369,1470,1465,205,145,0,170,235
108,1367,1312,1370,1470,1465,0,145,0,170,130
109,1368,1313,1370,1470,1465,0,145,0,170,130
110,1368,1313,1370,1470,1465,0,250,0,170,230
111,1369,1315,1370,1469,1465,0,250,0,170,230
112,1369,1315,1370,1469,1465,0,250,0,170,230
113,1369,1316,1369,1470,1465,195,45,0,170,235
114,1369,1316,1369,1470,1465,195,45,0,170,235
115,1369,1318,1369,1469,1465,195,250,0,170,235
116,1369,1318,1369,1469,1465,195,250,0,170,235
117,1370,1320,1370,1471,1465,0,0,0,170,130
118,1370,1320,1370,1471,1465,0,0,0,170,130
119,1370,1322,1369,1470,1465,190,245,0,170,235
120,1370,1322,1369,1470,1465,190,245,0,170,235
121,1370,1322,1369,1470,1465,190,145,0,170,235
122,1370,1323,1369,1470,1465,190,145,0,170,235
123,1370,1323,1369,1470,1465,190,145,0,170,235
124,1370,1325,1370,1470,1466,190,145,0,65,130
125,1370,1325,1370,1470,1466,190,145,0,65,130
126,1371,1325,1370,1470,1466,0,145,415,165,230
127,1371,1325,1370,1470,1466,0,145,415,165,230
128,1370,1327,1369,1470,1466,190,145,0,165,235
129,1370,1327,1369,1470,1466,190,145,0,165,235
130,1370,1327,1369,1470,1466,0,40,0,165,130
131,1371,1328,1370,1471,1466,0,40,0,165,130
132,1371,1328,1370,1471,1466,0,40,0,165,230
133,1371,1328,1370,1471,1466,185,140,400,165,230
134,1371,1328,1370,1471,1466,185,140,400,165,230
135,1372,1330,1370,1471,1466,0,140,0,165,230
136,1372,1330,1370,1471,1466,0,140,0,165,230
137,1372,1329,1370,1471,1465,180,140,395,170,230
138,1372,1329,1370,1471,1465,180,140,395,170,230
139,1373,1330,1370,1471,1465,0,140,0,170,230
140,1373,1330,1370,1471,1465,0,140,0,170,230
141,1373,1330,1370,1471,1465,0,245,0,65,125
142,1373,1332,1371,1470,1466,175,245,0,65,125
143,1373,1332,1371,1470,1466,175,245,0,165,230
144,1372,1333,1370,1471,1466,180,40,0,165,230
145,1372,1333,1370,1471,1466,180,40,0,165,230
146,1373,1333,1370,1470,1467,0,245,375,60,230
147,1373,1333,1370,1470,1467,0,245,375,60,230
148,1373,1333,1370,1471,1466,175,40,375,165,230
149,1373,1333,1370,1471,1466,175,40,375,165,230
