StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 15:03:39,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
62,1362,1335,1378,1469,1467,0,150,0,60,190
63,1362,1335,1378,1469,1467,0,150,0,60,190
64,1362,1335,1376,1469,1465,230,150,0,370,200
65,1362,1336,1376,1469,1465,230,150,0,370,200
66,1362,1336,1376,1469,1466,230,45,0,65,200
67,1362,1338,1376,1470,1466,230,45,0,65,200
68,1362,1338,1376,1470,1466,230,45,0,65,200
69,1362,1339,1376,1470,1466,230,145,0,165,200
70,1362,1339,1376,1470,1466,230,145,0,165,200
71,1363,1339,1375,1469,1466,0,250,345,165,205
72,1363,1339,1375,1469,1466,0,250,345,165,205
73,1362,1341,1375,1470,1466,230,45,0,165,205
74,1362,1341,1375,1470,1466,230,45,0,165,205
75,1363,1342,1375,1469,1466,0,250,0,165,205
76,1363,1342,1375,1469,1466,0,250,0,165,205
77,1363,1342,1375,1469,1466,0,250,0,165,205
78,1365,1344,1375,1470,1466,0,45,0,165,205
79,1365,1344,1375,1470,1466,0,45,0,165,100
80,1365,1345,1376,1470,1466,215,145,0,165,100
81,1365,1345,1376,1470,1466,215,145,0,165,100
82,1365,1345,1376,1470,1466,215,145,315,165,200
83,1365,1345,1376,1470,1466,215,145,315,165,200
84,1363,1346,1375,1470,1466,225,145,0,165,205
85,1363,1346,1375,1470,1466,225,145,0,165,205
86,1363,1346,1375,1470,1466,225,145,310,165,205
87,1363,1346,1375,1470,1466,225,145,310,165,205
88,1363,1346,1375,1470,1466,225,145,0,165,210
89,1363,1347,1374,1470,1466,225,145,0,165,210
90,1363,1347,1374,1470,1466,225,145,0,165,210
91,1363,1347,1375,1469,1466,225,250,305,165,105
92,1363,1347,1375,1469,1466,225,250,305,165,105
93,1363,1347,1375,1470,1467,225,45,305,60,205
94,1363,1347,1375,1470,1467,225,45,305,60,205
95,1363,1347,1374,1469,1466,230,250,0,265,210
96,1362,1349,1374,1469,1466,230,250,0,265,210
97,1362,1349,1374,1469,1467,230,150,295,60,210
98,1362,1349,1374,1469,1467,230,150,295,60,210
99,1362,1349,1374,1469,1467,230,150,0,265,215
100,1362,1350,1373,1469,1466,230,150,0,265,215
101,1362,1350,1373,1469,1466,230,150,0,265,215
102,1362,1350,1373,1469,1466,230,150,290,165,215
103,1362,1350,1373,1469,1466,230,150,290,165,215
104,1361,1350,1373,1469,1466,235,150,290,165,215
105,1361,1350,1373,1469,1466,235,150,290,165,215
106,1361,1350,1372,1470,1466,235,45,0,165,220
107,1361,1351,1372,1470,1466,235,45,0,165,220
108,1361,1351,1372,1470,1466,235,145,285,165,220
109,1361,1351,1372,1470,1466,235,145,285,165,220
110,1361,1351,1372,1470,1466,235,145,285,165,220
111,1361,1352,1371,1470,1467,235,145,0,60,225
112,1361,1352,1371,1470,1467,235,145,0,60,225
113,1361,1352,1371,1470,1466,235,145,280,265,225
114,1361,1352,1371,1470,1466,235,145,280,265,225
115,1362,1351,1371,1470,1466,0,145,285,165,225
116,1362,1351,1371,1470,1466,0,145,285,165,225
117,1362,1351,1370,1470,1466,235,145,0,165,230
118,1361,1352,1370,1470,1466,235,145,0,165,230
119,1361,1352,1370,1470,1466,0,145,280,165,230
120,1362,1352,1370,1470,1466,0,145,280,165,230
121,1362,1352,1370,1470,1466,0,145,280,165,230
122,1362,1352,1369,1469,1467,230,250,280,60,235
123,1362,1352,1369,1469,1467,230,250,280,60,235
124,1362,1352,1368,1470,1466,230,45,280,265,240
125,1362,1352,1368,1470,1466,230,45,280,265,240
126,1362,1353,1369,1469,1466,0,250,0,165,135
127,1363,1353,1369,1469,1466,0,250,0,165,135
128,1363,1353,1369,1469,1466,225,150,275,165,235
129,1363,1353,1369,1469,1466,225,150,275,165,235
130,1363,1353,1369,1469,1466,225,150,275,165,235
131,1365,1354,1369,1469,1466,0,150,0,165,235
132,1365,1354,1369,1469,1466,0,150,0,165,235
133,1365,1354,1369,1470,1466,215,45,270,165,235
134,1365,1354,1369,1470,1466,215,45,270,165,235
135,1366,1354,1368,1470,1466,0,145,270,165,240
136,1366,1354,1368,1470,1466,0,145,270,165,240
137,1366,1354,1368,1470,1466,210,145,270,165,240
138,1366,1354,1368,1470,1466,210,145,270,165,240
139,1366,1354,1368,1470,1467,215,145,0,60,240
140,1365,1355,1368,1470,1467,215,145,0,60,240
141,1365,1355,1368,1470,1467,215,145,0,60,240
142,1367,1355,1367,1470,1466,0,145,265,265,245
143,1367,1355,1367,1470,1466,0,145,265,265,245
144,1367,1355,1368,1471,1466,205,40,265,165,140
145,1367,1355,1368,1471,1466,205,40,265,165,140
146,1367,1356,1369,1470,1466,205,245,0,165,135
147,1367,1356,1369,1470,1466,205,245,0,165,135
148,1367,1356,1368,1470,1466,205,145,260,165,240
149,1367,1356,1368,1470,1466,205,145,260,165,240
150,1367,1356,1369,1470,1466,205,145,260,165,135
151,1367,1356,1369,1470,1466,205,145,260,165,135
152,1367,1356,1369,1470,1466,205,145,260,165,135
153,1369,1357,1370,1471,1467,0,40,0,60,130
154,1369,1357,1370,1471,1467,0,40,0,60,130
155,1369,1359,1370,1471,1468,195,140,0,55,230
156,1369,1359,1370,1471,1468,195,140,0,55,230
157,1369,1358,1370,1471,1468,195,140,250,155,230
158,1369,1358,1370,1471,1468,195,140,250,155,230
159,1369,1359,1370,1471,1468,195,140,0,155,230
160,1369,1359,1370,1471,1468,195,140,0,155,230
161,1369,1359,1370,1471,1468,195,140,245,155,230
162,1369,1359,1370,1471,1468,195,140,245,155,230
163,1369,1359,1370,1471,1468,195,140,245,155,125
164,1370,1359,1371,1470,1467,0,245,245,260,125
