StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 15:23:28,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
0,1387,1381,1386,1471,1467,105,240,1000,55,150
1,1386,1376,1386,1473,1468,110,0,1000,55,150
2,1375,1365,1386,1470,1467,165,445,1000,160,150
3,1375,1365,1386,1470,1467,165,445,1000,160,150
4,1358,1356,1386,1471,1467,1000,40,1000,160,150
5,1358,1356,1386,1471,1467,1000,40,1000,160,150
6,1358,1351,1385,1471,1467,1000,140,1000,160,155
7,1346,1351,1385,1471,1467,1000,140,1000,160,155
8,1346,1351,1385,1471,1467,1000,245,1000,55,0
9,1340,1345,1387,1470,1468,1000,245,1000,55,0
10,1340,1345,1387,1470,1468,1000,245,1000,55,0
11,1338,1342,1388,1469,1466,1000,250,1000,165,40
12,1338,1342,1388,1469,1466,1000,250,1000,165,40
13,1338,1339,1386,1469,1466,350,150,1000,165,150
14,1338,1339,1386,1469,1466,350,150,1000,165,150
15,1337,1336,1385,1469,1466,1000,150,1000,165,155
16,1337,1336,1385,1469,1466,1000,150,1000,165,155
17,1337,1334,1385,1470,1466,355,45,1000,165,155
18,1337,1334,1385,1470,1466,355,45,1000,165,155
19,1337,1334,1385,1470,1466,355,45,1000,165,155
20,1336,1330,1385,1470,1466,1000,145,1000,165,155
21,1336,1330,1385,1470,1466,1000,145,1000,170,160
22,1336,1327,1384,1472,1465,360,0,1000,170,160
23,1336,1327,1384,1472,1465,360,0,1000,170,160
24,1337,1325,1386,1470,1466,0,345,1000,65,0
25,1337,1325,1386,1470,1466,0,345,1000,65,0
26,1336,1322,1384,1470,1468,1000,145,1000,0,160
27,1336,1322,1384,1470,1468,1000,145,1000,0,160
28,1336,1322,1383,1470,1467,0,145,1000,160,165
29,1338,1320,1383,1470,1467,0,145,1000,160,165
30,1338,1320,1383,1470,1466,350,145,440,165,165
31,1338,1320,1383,1470,1466,350,145,440,165,165
32,1338,1320,1383,1470,1466,350,145,440,165,165
33,1338,1320,1383,1470,1466,350,145,440,165,165
34,1338,1320,1383,1470,1466,350,145,440,165,165
35,1339,1320,1383,1470,1464,0,145,440,175,165
36,1339,1320,1383,1470,1464,0,145,440,175,165
37,1338,1321,1382,1469,1464,1000,250,0,175,170
38,1338,1321,1382,1469,1464,1000,250,0,175,170
39,1338,1321,1382,1469,1465,0,150,435,70,170
40,1339,1321,1382,1469,1465,0,150,435,70,170
41,1339,1321,1382,1469,1465,0,150,435,70,170
42,1339,1323,1382,1469,1464,345,150,0,275,170
43,1339,1323,1382,1469,1464,345,150,0,275,170
44,1341,1324,1382,1469,1464,0,150,0,175,170
45,1341,1324,1382,1469,1464,0,150,0,175,170
46,1341,1326,1382,1470,1465,335,45,0,70,170
47,1341,1326,1382,1470,1465,335,45,0,70,170
48,1342,1328,1382,1470,1465,0,145,0,170,170
49,1342,1328,1382,1470,1465,0,145,0,170,170
50,1342,1328,1382,1470,1465,0,40,0,65,175
51,1343,1329,1381,1471,1466,0,40,0,65,175
52,1343,1329,1381,1471,1466,0,40,0,270,180
53,1344,1332,1380,1471,1465,0,140,0,270,180
54,1344,1332,1380,1471,1465,0,140,0,270,180
55,1344,1333,1381,1470,1465,320,245,0,170,75
56,1344,1333,1381,1470,1465,320,245,0,170,75
57,1346,1334,1380,1469,1465,0,250,0,170,180
58,1346,1334,1380,1469,1465,0,250,0,170,180
59,1346,1334,1380,1469,1465,0,150,0,170,180
60,1347,1336,1380,1469,1465,0,150,0,170,180
61,1347,1336,1380,1469,1466,305,255,0,65,185
62,1347,1337,1379,1468,1466,305,255,0,65,185
63,1347,1337,1379,1468,1466,305,255,0,65,185
64,1349,1338,1379,1469,1465,0,50,0,270,185
65,1349,1338,1379,1469,1465,0,50,0,270,185
66,1349,1339,1379,1468,1465,295,255,0,170,185
67,1349,1339,1379,1468,1465,295,255,0,170,185
68,1350,1340,1379,1469,1465,0,50,0,170,185
69,1350,1340,1379,1469,1465,0,50,0,170,185
70,1350,1341,1378,1470,1465,0,45,0,170,190
71,1351,1341,1378,1470,1465,0,45,0,170,190
72,1351,1341,1378,1470,1465,0,45,0,170,190
73,1351,1342,1378,1470,1465,285,145,0,170,190
74,1351,1342,1378,1470,1465,285,145,0,170,190
75,1351,1342,1376,1469,1466,285,250,330,65,200
76,1351,1342,1376,1469,1466,285,250,330,65,200
77,1351,1342,1376,1469,1465,285,150,330,270,200
78,1351,1342,1376,1469,1465,285,150,330,270,200
