StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:49:42,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
0,1382,1358,1366,1469,1469,130,150,250,150,250
1,1372,1351,1366,1469,1469,180,150,1000,150,250
2,1363,1346,1367,1469,1469,1000,150,1000,150,145
3,1363,1346,1367,1469,1469,1000,150,1000,150,145
4,1363,1346,1367,1469,1469,1000,150,1000,150,245
5,1357,1343,1367,1469,1469,1000,150,1000,150,245
6,1357,1343,1367,1469,1469,1000,150,1000,150,245
7,1353,1338,1367,1469,1469,1000,150,1000,150,245
8,1353,1338,1367,1469,1469,1000,150,1000,150,245
9,1350,1335,1368,1469,1469,1000,150,1000,150,140
10,1350,1335,1368,1469,1469,1000,150,1000,150,140
11,1350,1332,1367,1470,1469,1000,45,1000,150,245
12,1347,1332,1367,1470,1469,1000,45,1000,150,245
13,1347,1332,1367,1471,1470,305,40,1000,45,140
14,1347,1329,1368,1471,1470,305,40,1000,45,140
15,1347,1329,1368,1471,1470,305,40,1000,45,240
16,1345,1326,1368,1470,1470,1000,145,1000,145,240
17,1345,1326,1368,1470,1470,1000,145,1000,145,240
18,1344,1325,1369,1470,1470,1000,145,1000,145,135
19,1344,1325,1369,1470,1470,1000,145,1000,145,135
20,1344,1324,1368,1470,1470,320,145,1000,145,240
21,1344,1324,1368,1470,1470,320,145,1000,145,240
22,1344,1322,1369,1469,1470,320,150,1000,145,135
23,1344,1322,1369,1469,1470,320,150,1000,145,135
24,1344,1322,1369,1469,1470,0,45,430,145,235
25,1345,1322,1369,1470,1470,0,45,430,145,235
26,1345,1322,1369,1470,1470,0,45,430,145,235
27,1345,1322,1369,1469,1470,315,150,430,145,235
28,1345,1322,1369,1469,1470,315,150,430,145,235
29,1346,1323,1369,1468,1470,0,155,0,145,235
30,1346,1323,1369,1468,1470,0,155,0,145,235
31,1347,1323,1369,1468,1469,0,155,425,150,235
32,1347,1323,1369,1468,1469,0,155,425,150,235
33,1347,1323,1369,1469,1468,0,50,0,155,235
34,1349,1324,1369,1469,1468,0,50,0,155,235
35,1349,1324,1369,1469,1468,0,155,420,50,235
36,1351,1324,1369,1468,1469,0,155,420,50,235
37,1351,1324,1369,1468,1469,0,155,420,50,235
38,1352,1325,1369,1468,1468,0,155,0,155,235
39,1352,1325,1369,1468,1468,0,155,0,155,235
40,1353,1326,1369,1468,1468,0,155,0,155,235
41,1353,1326,1369,1468,1468,0,155,0,155,235
42,1354,1328,1370,1468,1468,0,155,0,155,130
43,1354,1328,1370,1468,1468,0,155,0,155,130
44,1354,1330,1369,1468,1468,0,155,0,155,235
45,1356,1330,1369,1468,1468,0,155,0,155,235
46,1356,1330,1369,1468,1468,0,155,0,155,130
47,1356,1333,1370,1468,1468,260,155,0,155,130
48,1356,1333,1370,1468,1468,260,155,0,155,130
49,1356,1335,1370,1468,1467,260,155,0,160,230
50,1356,1335,1370,1468,1467,260,155,0,160,230
51,1357,1336,1370,1468,1467,0,155,0,160,230
52,1357,1336,1370,1468,1467,0,155,0,160,230
53,1358,1338,1371,1468,1468,0,155,0,55,125
54,1358,1338,1371,1468,1468,0,155,0,55,125
55,1358,1338,1371,1468,1468,250,160,0,155,225
56,1358,1340,1371,1467,1468,250,160,0,155,225
57,1358,1340,1371,1467,1468,250,160,0,155,225
58,1359,1341,1371,1468,1468,0,55,0,155,225
59,1359,1341,1371,1468,1468,0,55,0,155,225
60,1359,1343,1371,1468,1468,245,155,0,155,225
61,1359,1343,1371,1468,1468,245,155,0,155,225
62,1359,1344,1372,1467,1468,245,160,0,155,120
63,1359,1344,1372,1467,1468,245,160,0,155,120
