StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:22:36,153,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
0,1409,1368,1354,1465,1461,0,170,200,190,210
1,1405,1362,1357,1465,1459,0,170,230,200,0
2,1405,1362,1357,1465,1459,0,170,230,200,300
3,1391,1353,1356,1465,1461,1000,170,1000,0,300
4,1391,1353,1356,1465,1461,1000,170,1000,0,300
5,1371,1344,1356,1465,1461,1000,170,1000,190,300
6,1371,1344,1356,1465,1461,1000,170,1000,190,300
7,1360,1339,1357,1464,1461,1000,175,1000,190,195
8,1360,1339,1357,1464,1461,1000,175,1000,190,195
9,1360,1339,1358,1465,1463,1000,70,1000,0,190
10,1351,1334,1358,1465,1463,1000,70,1000,0,190
11,1351,1334,1358,1465,1463,1000,70,1000,390,295
12,1350,1332,1357,1464,1461,1000,175,1000,390,295
13,1350,1332,1357,1464,1461,1000,175,1000,390,190
14,1351,1325,1358,1466,1461,0,0,1000,190,190
15,1351,1325,1358,1466,1461,0,0,1000,190,190
16,1351,1323,1357,1465,1461,285,170,1000,190,295
17,1351,1323,1357,1465,1461,285,170,1000,190,295
18,1352,1322,1359,1466,1463,0,65,1000,0,85
19,1352,1322,1359,1466,1463,0,65,1000,0,85
20,1352,1322,1359,1466,1463,0,165,1000,180,290
21,1354,1320,1358,1466,1463,0,165,1000,180,290
22,1354,1320,1358,1466,1463,0,170,1000,390,80
23,1353,1318,1360,1465,1461,1000,170,1000,390,80
24,1353,1318,1360,1465,1461,1000,170,1000,390,80
25,1355,1318,1360,1465,1463,0,170,450,0,280
26,1355,1318,1360,1465,1463,0,170,450,0,280
27,1355,1319,1360,1465,1464,265,170,0,75,280
28,1355,1319,1360,1465,1464,265,170,0,75,280
29,1355,1323,1359,1465,1463,0,170,0,280,285
30,1358,1323,1359,1465,1463,0,170,0,280,285
31,1358,1323,1359,1465,1463,0,175,1000,180,180
32,1360,1322,1360,1464,1463,0,175,1000,180,180
33,1360,1322,1360,1464,1463,0,70,0,180,285
34,1362,1326,1359,1465,1463,0,70,0,180,285
35,1362,1326,1359,1465,1463,0,70,0,180,285
36,1363,1327,1358,1465,1464,0,170,0,75,290
37,1363,1327,1358,1465,1464,0,170,0,75,290
38,1366,1330,1359,1467,1466,0,0,0,0,185
39,1366,1330,1359,1467,1466,0,0,0,0,185
40,1367,1332,1359,1467,1465,0,160,0,170,285
41,1367,1332,1359,1467,1465,0,160,0,170,285
42,1367,1332,1359,1467,1465,0,160,0,65,290
43,1368,1334,1358,1467,1466,0,160,0,65,290
44,1368,1334,1358,1467,1466,0,160,0,170,290
45,1371,1336,1358,1466,1465,0,165,0,170,290
46,1371,1336,1358,1466,1465,0,165,0,170,290
47,1369,1337,1358,1467,1465,195,60,0,170,290
48,1369,1337,1358,1467,1465,195,60,0,170,290
49,1371,1341,1359,1466,1464,0,165,0,175,185
50,1371,1341,1359,1466,1464,0,165,0,175,185
51,1372,1341,1358,1466,1465,0,165,335,70,290
52,1372,1341,1358,1466,1465,0,165,335,70,290
53,1372,1341,1358,1466,1465,185,165,0,170,295
54,1371,1343,1357,1466,1465,185,165,0,170,295
55,1371,1343,1357,1466,1465,185,165,0,170,295
56,1373,1343,1358,1467,1464,0,60,325,175,190
57,1373,1343,1358,1467,1464,0,60,325,175,190
58,1370,1344,1357,1466,1463,190,165,0,180,295
59,1370,1344,1357,1466,1463,190,165,0,180,295
60,1373,1346,1357,1466,1465,0,165,0,0,295
61,1373,1346,1357,1466,1465,0,165,0,0,295
62,1373,1349,1356,1466,1463,180,165,0,180,300
63,1372,1349,1356,1466,1463,180,165,0,180,300
64,1372,1349,1356,1466,1463,180,165,0,180,305
65,1372,1349,1355,1466,1463,180,165,295,180,305
66,1372,1349,1355,1466,1463,180,165,295,180,305
67,1371,1349,1356,1466,1461,185,165,295,190,200
68,1371,1349,1356,1466,1461,185,165,295,190,200
69,1373,1350,1357,1466,1461,0,165,0,190,195
70,1373,1350,1357,1466,1461,0,165,0,190,195
71,1373,1351,1355,1466,1464,175,165,0,0,305
72,1373,1351,1355,1466,1464,175,165,0,0,305
73,1374,1352,1354,1466,1463,0,165,0,180,310
74,1374,1352,1354,1466,1463,0,165,0,180,310
75,1374,1352,1354,1466,1463,0,165,0,180,100
76,1372,1352,1356,1466,1463,180,165,280,180,100
77,1372,1352,1356,1466,1463,180,165,280,180,100
78,1372,1352,1354,1467,1461,180,60,280,190,310
79,1372,1352,1354,1467,1461,180,60,280,190,310
80,1372,1356,1355,1467,1461,180,160,0,190,205
81,1372,1356,1355,1467,1461,180,160,0,190,205
82,1373,1354,1354,1467,1461,0,160,270,190,310
83,1373,1354,1354,1467,1461,0,160,270,190,310
84,1373,1354,1354,1467,1461,180,165,270,195,310
85,1372,1354,1354,1466,1460,180,165,270,195,310
86,1372,1354,1354,1466,1460,180,0,270,90,310
87,1372,1354,1354,1468,1461,180,0,270,90,310
88,1372,1354,1354,1468,1461,180,0,270,90,310
89,1373,1354,1353,1467,1463,0,160,270,0,315
90,1373,1354,1353,1467,1463,0,160,270,0,315
91,1372,1353,1353,1467,1463,180,160,275,180,315
92,1372,1353,1353,1467,1463,180,160,275,180,315
93,1372,1356,1354,1466,1463,0,165,0,180,210
94,1373,1356,1354,1466,1463,0,165,0,180,210
95,1373,1356,1354,1466,1461,180,165,265,390,315
96,1372,1355,1353,1466,1461,180,165,265,390,315
97,1372,1355,1353,1466,1461,180,165,265,390,315
98,1372,1355,1354,1467,1461,180,60,265,190,210
99,1372,1355,1354,1467,1461,180,60,265,190,210
100,1373,1356,1353,1467,1461,0,160,0,190,315
101,1373,1356,1353,1467,1461,0,160,0,190,315
102,1372,1357,1352,1467,1464,180,160,0,0,320
103,1372,1357,1352,1467,1464,180,160,0,0,320
104,1372,1357,1352,1469,1461,0,0,0,490,320
105,1373,1358,1352,1469,1461,0,0,0,490,320
106,1373,1358,1352,1469,1464,180,165,255,0,325
107,1372,1357,1351,1466,1464,180,165,255,0,325
108,1372,1357,1351,1466,1464,180,165,255,0,325
109,1373,1358,1352,1466,1464,0,165,0,175,220
110,1373,1358,1352,1466,1464,0,165,0,175,220
111,1373,1358,1351,1466,1463,175,165,250,280,325
112,1373,1358,1351,1466,1463,175,165,250,280,325
113,1374,1359,1351,1466,1464,0,165,0,75,325
114,1374,1359,1351,1466,1464,0,165,0,75,325
115,1374,1359,1351,1467,1461,175,60,0,490,325
116,1373,1360,1351,1467,1461,175,60,0,490,325
117,1373,1360,1351,1467,1464,0,160,240,0,325
118,1374,1360,1351,1467,1464,0,160,240,0,325
119,1374,1360,1351,1467,1464,0,160,240,0,325
120,1374,1361,1351,1466,1463,170,165,0,280,325
121,1374,1361,1351,1466,1463,170,165,0,280,325
122,1374,1361,1350,1466,1465,170,165,235,0,330
123,1374,1361,1350,1466,1465,170,165,235,0,330
124,1375,1362,1351,1465,1465,0,170,0,170,225
125,1375,1362,1351,1465,1465,0,170,0,170,225
126,1375,1363,1352,1467,1465,0,0,0,170,220
127,1376,1363,1352,1467,1465,0,0,0,170,220
128,1376,1363,1352,1467,1465,0,0,0,170,320
129,1376,1363,1352,1468,1466,160,55,225,65,320
130,1376,1363,1352,1468,1466,160,55,225,65,320
131,1376,1363,1352,1468,1466,160,155,225,165,320
132,1376,1363,1352,1468,1466,160,155,225,165,320
133,1376,1363,1352,1468,1464,160,155,225,175,320
134,1376,1363,1352,1468,1464,160,155,225,175,320
135,1376,1363,1353,1467,1464,160,160,225,175,215
136,1376,1363,1353,1467,1464,160,160,225,175,215
137,1376,1363,1353,1467,1464,160,160,225,70,320
138,1376,1363,1352,1467,1465,160,160,225,70,320
139,1376,1363,1352,1467,1465,160,160,225,175,325
140,1376,1363,1351,1468,1464,160,55,225,175,325
141,1376,1363,1351,1468,1464,160,55,225,175,325
142,1376,1363,1352,1466,1465,160,165,225,70,220
143,1376,1363,1352,1466,1465,160,165,225,70,220
144,1376,1363,1352,1467,1464,160,60,225,175,320
145,1376,1363,1352,1467,1464,160,60,225,175,320
146,1378,1365,1352,1467,1465,0,160,0,70,320
147,1378,1365,1352,1467,1465,0,160,0,70,320
148,1378,1365,1352,1467,1465,160,165,215,175,320
149,1376,1365,1352,1466,1464,160,165,215,175,320
150,1376,1365,1352,1466,1464,160,165,215,180,320
151,1378,1365,1352,1466,1463,0,165,215,180,320
152,1378,1365,1352,1466,1463,0,165,215,180,320
153,1378,1363,1352,1470,1463,150,0,225,180,320
154,1378,1363,1352,1470,1463,150,0,225,180,320
155,1378,1365,1352,1467,1464,150,160,0,75,320
156,1378,1365,1352,1467,1464,150,160,0,75,320
157,1378,1365,1352,1468,1465,150,55,215,70,320
158,1378,1365,1352,1468,1465,150,55,215,70,320
159,1378,1365,1352,1468,1465,0,160,215,180,320
160,1379,1365,1352,1467,1463,0,160,215,180,320
161,1379,1365,1352,1467,1463,0,160,215,180,320
162,1379,1366,1352,1468,1464,145,55,0,75,320
