StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 13:35:01,153,10,3051,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
1,894,906,1070,1120,1095,1000,1000,500,1000,1000
2,895,908,1070,1120,1095,1000,1000,500,1000,1000
3,895,908,1070,1120,1095,1000,1000,500,1000,1000
4,898,910,1074,1125,1102,0,1000,490,1000,1000
5,898,910,1074,1125,1102,0,1000,490,1000,1000
6,899,913,1078,1130,1108,1000,1000,0,1000,1000
7,899,913,1078,1130,1108,1000,1000,0,1000,1000
8,902,916,1082,1136,1112,0,1000,0,1000,1000
9,902,916,1082,1136,1112,0,1000,0,1000,1000
10,902,916,1082,1142,1118,1000,1000,0,1000,1000
11,903,919,1086,1142,1118,1000,1000,0,1000,1000
12,903,919,1091,1146,1123,0,1000,1000,1000,1000
13,906,920,1091,1146,1123,0,1000,1000,1000,1000
14,906,920,1091,1146,1123,0,1000,1000,1000,1000
15,907,922,1094,1152,1128,1000,1000,430,1000,1000
16,907,922,1094,1152,1128,1000,1000,430,1000,1000
17,909,924,1098,1157,1134,495,1000,420,1000,1000
18,909,924,1098,1157,1134,495,1000,420,1000,1000
19,911,928,1101,1162,1139,485,1000,0,1000,1000
20,911,928,1101,1162,1139,485,1000,0,1000,1000
21,911,929,1106,1168,1143,475,1000,1000,1000,1000
22,913,929,1106,1168,1143,475,1000,1000,1000,1000
23,913,929,1106,1168,1143,475,1000,1000,1000,1000
24,917,931,1109,1173,1148,0,1000,385,1000,1000
25,917,931,1109,1173,1148,0,1000,385,1000,1000
26,919,933,1112,1178,1154,445,1000,375,1000,1000
27,919,933,1112,1178,1154,445,1000,375,1000,1000
28,921,937,1119,1185,1161,435,870,0,990,785
29,921,937,1119,1185,1161,435,870,0,990,785
30,924,940,1122,1190,1165,0,1000,0,1000,1000
31,924,940,1122,1190,1165,0,1000,0,1000,1000
32,924,940,1122,1195,1171,410,1000,330,1000,1000
33,926,942,1125,1195,1171,410,1000,330,1000,1000
34,926,942,1125,1195,1171,410,1000,330,1000,930
35,928,944,1130,1201,1176,400,890,320,1000,930
36,928,944,1130,1201,1176,400,890,320,1000,930
37,930,945,1134,1206,1181,390,965,1000,1000,1000
38,930,945,1134,1206,1181,390,965,1000,1000,1000
39,932,948,1138,1211,1187,380,940,0,960,990
40,932,948,1138,1211,1187,380,940,0,960,990
41,934,950,1142,1214,1192,370,1000,290,1000,970
42,934,950,1142,1214,1192,370,1000,290,1000,970
43,934,950,1142,1219,1197,1000,900,280,1000,1000
44,935,952,1145,1219,1197,1000,900,280,1000,1000
45,935,952,1145,1219,1197,1000,900,280,880,830
46,940,955,1150,1225,1203,0,770,0,880,830
47,940,955,1150,1225,1203,0,770,0,880,830
