StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:58:55,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
45,1337,1295,1373,1469,1465,0,150,0,170,115
46,1339,1296,1372,1468,1465,0,255,0,170,220
47,1339,1296,1372,1468,1465,0,255,0,170,220
48,1339,1299,1372,1469,1465,345,50,0,170,220
49,1339,1299,1372,1469,1465,345,50,0,170,220
50,1341,1300,1373,1468,1466,0,255,0,65,115
51,1341,1300,1373,1468,1466,0,255,0,65,115
52,1341,1300,1373,1468,1465,0,155,0,270,215
53,1342,1302,1373,1468,1465,0,155,0,270,215
54,1342,1302,1373,1468,1465,330,155,0,170,215
55,1342,1304,1373,1468,1465,330,155,0,170,215
56,1342,1304,1373,1468,1465,330,155,0,170,215
57,1344,1305,1374,1469,1466,0,50,0,65,110
58,1344,1305,1374,1469,1466,0,50,0,65,110
59,1345,1306,1374,1469,1466,0,150,0,165,210
60,1345,1306,1374,1469,1466,0,150,0,165,210
61,1345,1307,1374,1469,1466,315,150,0,165,210
62,1345,1307,1374,1469,1466,315,150,0,165,210
63,1345,1307,1374,1469,1466,315,150,505,165,210
64,1345,1307,1374,1469,1466,315,150,505,165,210
65,1345,1307,1374,1469,1466,315,150,505,165,210
66,1345,1307,1375,1470,1466,315,45,505,165,105
67,1345,1307,1375,1470,1466,315,45,505,165,105
68,1346,1308,1374,1470,1466,0,145,0,165,210
69,1346,1308,1374,1470,1466,0,145,0,165,210
70,1347,1307,1374,1470,1466,0,145,505,165,210
71,1347,1307,1374,1470,1466,0,145,505,165,210
72,1347,1309,1374,1469,1466,305,250,0,165,210
73,1347,1309,1374,1469,1466,305,250,0,165,210
74,1347,1309,1374,1469,1466,305,250,500,270,210
75,1347,1308,1374,1469,1465,305,150,500,270,210
76,1347,1308,1374,1469,1465,305,150,500,270,210
77,1347,1309,1374,1469,1465,305,150,0,170,210
78,1347,1309,1374,1469,1465,305,150,0,170,210
79,1347,1309,1374,1469,1466,305,150,495,65,210
80,1347,1309,1374,1469,1466,305,150,495,65,210
81,1349,1309,1374,1468,1466,0,255,495,165,210
82,1349,1309,1374,1468,1466,0,255,495,165,210
83,1347,1310,1374,1469,1466,305,50,0,165,210
84,1347,1310,1374,1469,1466,305,50,0,165,210
85,1347,1310,1374,1469,1466,305,50,490,270,210
86,1349,1310,1374,1470,1465,0,45,490,270,210
87,1349,1310,1374,1470,1465,0,45,490,270,210
88,1350,1312,1374,1469,1465,0,250,0,170,210
89,1350,1312,1374,1469,1465,0,250,0,170,210
90,1351,1312,1374,1469,1466,0,150,480,65,210
91,1351,1312,1374,1469,1466,0,150,480,65,210
92,1351,1312,1374,1469,1466,285,150,480,165,210
93,1351,1312,1374,1469,1466,285,150,480,165,210
94,1351,1312,1374,1469,1465,285,255,0,270,210
95,1351,1313,1374,1468,1465,285,255,0,270,210
96,1351,1313,1374,1468,1465,285,50,480,170,210
97,1352,1312,1374,1469,1465,0,50,480,170,210
98,1352,1312,1374,1469,1465,0,50,480,170,210
99,1353,1311,1374,1469,1465,0,150,485,170,210
100,1353,1311,1374,1469,1465,0,150,485,170,210
101,1354,1310,1374,1469,1465,0,150,490,170,210
102,1354,1310,1374,1469,1465,0,150,490,170,210
103,1356,1310,1374,1470,1466,0,45,490,65,210
104,1356,1310,1374,1470,1466,0,45,490,65,210
105,1356,1310,1374,1470,1466,260,145,490,165,105
106,1356,1310,1375,1470,1466,260,145,490,165,105
107,1356,1310,1375,1470,1466,260,145,495,165,205
108,1356,1309,1375,1470,1466,260,145,495,165,205
109,1356,1309,1375,1470,1466,260,145,495,165,205
110,1357,1310,1375,1470,1466,0,145,0,165,205
111,1357,1310,1375,1470,1466,0,145,0,165,205
112,1357,1309,1374,1470,1466,255,145,495,165,210
113,1357,1309,1374,1470,1466,255,145,495,165,210
114,1357,1309,1374,1470,1466,0,145,495,165,210
115,1358,1309,1374,1470,1466,0,145,495,165,210
116,1358,1309,1374,1470,1465,250,145,0,270,210
117,1358,1310,1374,1470,1465,250,145,0,270,210
118,1358,1310,1374,1470,1465,250,250,490,65,210
119,1358,1310,1374,1469,1466,250,250,490,65,210
120,1358,1310,1374,1469,1466,250,250,490,65,210
121,1359,1311,1374,1469,1466,0,150,0,165,210
122,1359,1311,1374,1469,1466,0,150,0,165,210
123,1358,1311,1374,1469,1466,250,150,485,165,210
124,1358,1311,1374,1469,1466,250,150,485,165,210
125,1358,1312,1374,1469,1466,0,150,0,165,210
126,1360,1312,1374,1469,1466,0,150,0,165,210
127,1360,1312,1374,1469,1466,240,150,0,165,210
128,1360,1313,1374,1469,1466,240,150,0,165,210
129,1360,1313,1374,1469,1466,240,45,0,270,210
130,1361,1315,1374,1470,1465,0,45,0,270,210
131,1361,1315,1374,1470,1465,0,45,0,270,210
132,1361,1317,1374,1469,1465,235,250,0,170,210
133,1361,1317,1374,1469,1465,235,250,0,170,210
134,1361,1319,1374,1469,1466,235,150,0,65,210
135,1361,1319,1374,1469,1466,235,150,0,65,210
136,1361,1321,1373,1469,1466,235,150,0,165,215
137,1361,1321,1373,1469,1466,235,150,0,165,215
138,1361,1321,1373,1469,1466,235,150,0,165,215
139,1361,1322,1373,1470,1466,235,45,0,165,215
140,1361,1322,1373,1470,1466,235,45,0,165,215
141,1363,1323,1373,1470,1467,0,145,0,60,215
142,1363,1323,1373,1470,1467,0,145,0,60,215
143,1362,1325,1373,1469,1466,230,250,0,265,215
144,1362,1325,1373,1469,1466,230,250,0,265,215
145,1363,1329,1374,1471,1467,0,0,0,60,110
146,1363,1329,1374,1471,1467,0,0,0,60,110
147,1363,1329,1374,1470,1466,0,245,0,265,105
148,1365,1330,1375,1470,1466,0,245,0,265,105
149,1365,1330,1375,1470,1466,215,40,0,60,205
150,1365,1332,1375,1471,1467,215,40,0,60,205
151,1365,1332,1375,1471,1467,215,40,0,60,205
152,1365,1334,1375,1470,1466,215,245,0,265,205
153,1365,1334,1375,1470,1466,215,245,0,265,205
154,1366,1337,1375,1471,1467,0,40,0,60,205
155,1366,1337,1375,1471,1467,0,40,0,60,205
156,1366,1339,1375,1471,1466,210,140,0,265,205
157,1366,1339,1375,1471,1466,210,140,0,265,205
158,1366,1339,1375,1470,1467,0,245,0,60,205
159,1367,1340,1375,1470,1467,0,245,0,60,205
160,1367,1342,1375,1470,1466,205,145,0,265,205
161,1367,1342,1375,1470,1466,205,145,0,265,205
162,1367,1342,1375,1470,1466,205,145,0,265,205
163,1367,1344,1375,1471,1467,205,40,0,60,205
164,1367,1344,1375,1471,1467,205,40,0,60,205
