StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 15:27:57,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
61,1351,1323,1372,1469,1467,285,150,0,160,220
62,1351,1324,1372,1470,1467,285,45,0,160,220
63,1351,1324,1372,1470,1467,285,45,0,160,220
64,1352,1326,1372,1470,1467,0,145,0,160,220
65,1352,1326,1372,1470,1467,0,145,0,160,220
66,1352,1326,1372,1470,1467,280,145,0,160,220
67,1352,1327,1372,1470,1467,280,145,0,160,220
68,1352,1327,1372,1470,1467,280,145,0,160,220
69,1352,1328,1372,1469,1467,280,250,0,160,220
70,1352,1328,1372,1469,1467,280,250,0,160,220
71,1352,1329,1372,1469,1468,280,150,0,55,220
72,1352,1329,1372,1469,1468,280,150,0,55,220
73,1354,1332,1373,1471,1469,0,0,0,50,115
74,1354,1332,1373,1471,1469,0,0,0,50,115
75,1354,1332,1373,1470,1468,275,245,380,255,215
76,1353,1332,1373,1470,1468,275,245,380,255,215
77,1353,1332,1373,1471,1469,0,40,0,50,110
78,1354,1333,1374,1471,1469,0,40,0,50,110
79,1354,1333,1374,1471,1469,0,40,0,50,110
80,1354,1333,1373,1470,1468,270,245,375,255,215
81,1354,1333,1373,1470,1468,270,245,375,255,215
82,1354,1334,1374,1470,1467,270,145,0,260,110
83,1354,1334,1374,1470,1467,270,145,0,260,110
84,1355,1335,1373,1471,1468,0,40,0,55,215
85,1355,1335,1373,1471,1468,0,40,0,55,215
86,1354,1335,1373,1470,1469,270,245,365,50,215
87,1354,1335,1373,1470,1469,270,245,365,50,215
88,1354,1335,1373,1470,1469,270,245,365,255,215
89,1356,1337,1373,1470,1468,0,145,0,255,215
90,1356,1337,1373,1470,1468,0,145,0,255,215
91,1355,1338,1372,1471,1468,265,40,0,155,220
92,1355,1338,1372,1471,1468,265,40,0,155,220
93,1357,1339,1373,1471,1469,0,140,0,50,115
94,1357,1339,1373,1471,1469,0,140,0,50,115
95,1357,1340,1373,1471,1468,255,140,0,255,215
96,1357,1340,1373,1471,1468,255,140,0,255,215
97,1357,1340,1373,1471,1468,0,140,340,155,220
98,1358,1340,1372,1471,1468,0,140,340,155,220
99,1358,1340,1372,1471,1468,0,140,0,155,220
100,1357,1341,1372,1471,1468,255,140,0,155,220
101,1357,1341,1372,1471,1468,255,140,0,155,220
102,1358,1342,1372,1470,1468,0,245,0,155,220
103,1358,1342,1372,1470,1468,0,245,0,155,220
104,1359,1342,1370,1470,1468,0,145,330,155,230
105,1359,1342,1370,1470,1468,0,145,330,155,230
106,1359,1342,1371,1470,1467,245,145,330,260,125
107,1359,1342,1371,1470,1467,245,145,330,260,125
108,1359,1342,1371,1470,1467,245,145,330,55,230
109,1359,1342,1370,1470,1468,245,145,330,55,230
110,1359,1342,1370,1470,1468,245,145,0,155,235
111,1360,1343,1369,1470,1468,0,145,0,155,235
112,1360,1343,1369,1470,1468,0,145,0,155,235
113,1360,1343,1369,1470,1468,240,145,325,155,235
114,1360,1343,1369,1470,1468,240,145,325,155,235
115,1361,1343,1368,1470,1469,0,145,325,50,240
116,1361,1343,1368,1470,1469,0,145,325,50,240
117,1361,1343,1368,1470,1469,235,145,325,150,240
118,1361,1343,1368,1470,1469,235,145,325,150,240
119,1361,1343,1368,1471,1468,235,40,325,255,240
120,1361,1343,1368,1471,1468,235,40,325,255,240
121,1361,1343,1368,1471,1468,235,140,325,155,240
122,1362,1343,1368,1471,1468,0,140,325,155,240
123,1362,1343,1368,1471,1468,0,140,325,155,240
124,1362,1343,1368,1471,1468,230,140,325,155,240
125,1362,1343,1368,1471,1468,230,140,325,155,240
126,1362,1344,1367,1470,1468,230,245,0,155,245
127,1362,1344,1367,1470,1468,230,245,0,155,245
128,1362,1344,1367,1470,1469,230,145,320,50,245
129,1362,1344,1367,1470,1469,230,145,320,50,245
130,1362,1344,1367,1470,1468,0,145,320,255,245
131,1363,1344,1367,1470,1468,0,145,320,255,245
132,1363,1344,1367,1470,1468,0,145,0,155,245
133,1363,1345,1367,1470,1468,225,145,0,155,245
134,1363,1345,1367,1470,1468,225,145,0,155,245
135,1363,1345,1367,1471,1469,225,40,315,50,245
136,1363,1345,1367,1471,1469,225,40,315,50,245
137,1363,1345,1367,1470,1468,225,245,315,255,245
138,1363,1345,1367,1470,1468,225,245,315,255,245
139,1363,1345,1367,1471,1468,0,40,0,155,245
140,1365,1346,1367,1471,1468,0,40,0,155,245
141,1365,1346,1367,1471,1468,215,245,310,50,245
142,1365,1346,1367,1470,1469,215,245,310,50,245
143,1365,1346,1367,1470,1469,215,245,310,50,245
144,1366,1347,1366,1471,1468,0,40,0,255,250
145,1366,1347,1366,1471,1468,0,40,0,255,250
146,1366,1349,1367,1471,1469,210,140,0,50,145
147,1366,1349,1367,1471,1469,210,140,0,50,145
148,1366,1349,1366,1470,1468,0,245,295,255,250
149,1367,1349,1366,1470,1468,0,245,295,255,250
150,1367,1349,1366,1470,1468,205,145,0,155,250
151,1367,1350,1366,1470,1468,205,145,0,155,250
152,1367,1350,1366,1470,1468,205,145,0,155,145
153,1367,1351,1367,1470,1468,205,145,0,155,145
154,1367,1351,1367,1470,1468,205,145,0,155,145
155,1368,1351,1366,1471,1468,0,40,285,155,250
156,1368,1351,1366,1471,1468,0,40,285,155,250
157,1368,1352,1367,1470,1469,200,245,0,50,145
158,1368,1352,1367,1470,1469,200,245,0,50,145
159,1369,1352,1367,1471,1469,0,40,280,150,245
160,1369,1352,1367,1471,1469,0,40,280,150,245
161,1369,1353,1366,1471,1469,195,140,0,150,250
162,1369,1353,1366,1471,1469,195,140,0,150,250
163,1369,1353,1366,1471,1469,195,245,0,150,145
164,1369,1354,1367,1470,1469,195,245,0,150,145
